CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2;1.0;611.0;279.0;10
2;1.0;1012.0;291.0;20
2;1.0;1412.0;320.0;30
2;1.0;1843.0;311.0;40
2;1.0;2225.0;324.0;50
2;1.0;2664.0;347.0;60
2;1.0;3107.0;380.0;70
2;1.0;3438.0;400.0;80
2;1.0;3873.0;401.0;90
2;1.0;4309.0;416.0;100
2;1.0;4698.0;440.0;110
2;1.0;5212.0;476.0;120
2;1.0;5561.0;476.0;130
2;1.0;5961.0;487.0;140
2;1.0;6351.0;514.0;150
2;1.0;6882.0;542.0;160
2;1.0;7120.0;571.0;170
2;1.0;7683.0;562.0;180
2;1.0;8037.0;585.0;190
2;1.0;8542.0;692.0;200
2;1.0;9013.0;706.0;210
2;1.0;9311.0;741.0;220
2;1.0;9746.0;742.0;230
2;1.0;10187.0;754.0;240
2;1.0;10682.0;773.0;250
2;1.0;397.0;278.0;5
2;1.0;827.0;280.0;15
2;1.0;1224.0;301.0;25
2;1.0;1619.0;320.0;35
2;1.0;2046.0;317.0;45
2;1.0;2443.0;337.0;55
2;1.0;2868.0;364.0;65
2;1.0;3303.0;393.0;75
2;1.0;3650.0;390.0;85
2;1.0;4083.0;395.0;95
2;1.0;4528.0;436.0;105
2;1.0;4973.0;460.0;115
2;1.0;5310.0;487.0;125
2;1.0;5742.0;478.0;135
2;1.0;6166.0;503.0;145
2;1.0;6550.0;527.0;155
2;1.0;7126.0;553.0;165
2;1.0;7519.0;557.0;175
2;1.0;7908.0;577.0;185
2;1.0;8403.0;673.0;195
2;1.0;8829.0;695.0;205
2;1.0;9119.0;716.0;215
2;1.0;9584.0;731.0;225
2;1.0;9938.0;740.0;235
2;1.0;10509.0;759.0;245
2;1.0;279.0;281.0;0
2;1.0;620.0;284.0;10
2;1.0;1035.0;289.0;20
2;1.0;1407.0;305.0;30
2;1.0;1807.0;313.0;40
2;1.0;2240.0;343.0;50
2;1.0;2667.0;354.0;60
2;1.0;3052.0;377.0;70
2;1.0;3461.0;408.0;80
2;1.0;3871.0;394.0;90
2;1.0;4286.0;417.0;100
2;1.0;4733.0;443.0;110
2;1.0;5168.0;471.0;120
2;1.0;5618.0;474.0;130
2;1.0;5949.0;486.0;140
2;1.0;6395.0;507.0;150
2;1.0;6760.0;544.0;160
2;1.0;7215.0;575.0;170
2;1.0;7723.0;567.0;180
2;1.0;8167.0;659.0;190
2;1.0;8510.0;672.0;200
2;1.0;8886.0;701.0;210
2;1.0;9464.0;732.0;220
2;1.0;9882.0;747.0;230
2;1.0;10170.0;752.0;240
2;1.0;10765.0;765.0;250
2;1.0;394.0;281.0;5
2;1.0;812.0;289.0;15
2;1.0;1238.0;304.0;25
2;1.0;1665.0;326.0;35
2;1.0;2015.0;320.0;45
2;1.0;2478.0;342.0;55
2;1.0;2877.0;361.0;65
2;1.0;3274.0;383.0;75
2;1.0;3655.0;405.0;85
2;1.0;4084.0;402.0;95
