CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.5;588.0;421.0;10.0
2.0;0.5;962.0;624.0;20.0
2.0;0.5;1416.0;817.0;30.0
2.0;0.5;1779.0;991.0;40.0
2.0;0.5;2167.0;1165.0;50.0
2.0;0.5;2633.0;1406.0;60.0
2.0;0.5;3068.0;1594.0;70.0
2.0;0.5;3431.0;1775.0;80.0
2.0;0.5;3810.0;1937.0;90.0
2.0;0.5;4314.0;2144.0;100.0
2.0;0.5;4705.0;2348.0;110.0
2.0;0.5;5153.0;2619.0;120.0
2.0;0.5;5582.0;2761.0;130.0
2.0;0.5;5910.0;2884.0;140.0
2.0;0.5;6365.0;3086.0;150.0
2.0;0.5;6864.0;3351.0;160.0
2.0;0.5;7277.0;3502.0;170.0
2.0;0.5;7627.0;3650.0;180.0
2.0;0.5;8058.0;3938.0;190.0
2.0;0.5;8501.0;4193.0;200.0
2.0;0.5;8932.0;4254.0;210.0
2.0;0.5;9374.0;4505.0;220.0
2.0;0.5;9821.0;4691.0;230.0
2.0;0.5;10237.0;4869.0;240.0
2.0;0.5;10941.0;5062.0;250.0
2.0;0.5;375.0;296.0;5.0
2.0;0.5;791.0;495.0;15.0
2.0;0.5;1190.0;672.0;25.0
2.0;0.5;1594.0;862.0;35.0
2.0;0.5;1975.0;1045.0;45.0
2.0;0.5;2398.0;1258.0;55.0
2.0;0.5;2764.0;1417.0;65.0
2.0;0.5;3244.0;1650.0;75.0
2.0;0.5;3638.0;1781.0;85.0
2.0;0.5;4038.0;2026.0;95.0
2.0;0.5;4472.0;2186.0;105.0
2.0;0.5;5018.0;2378.0;115.0
2.0;0.5;5320.0;2514.0;125.0
2.0;0.5;5745.0;2716.0;135.0
2.0;0.5;6195.0;2869.0;145.0
2.0;0.5;6703.0;3133.0;155.0
2.0;0.5;7002.0;3317.0;165.0
2.0;0.5;7475.0;3490.0;175.0
2.0;0.5;7879.0;3751.0;185.0
2.0;0.5;8354.0;3888.0;195.0
2.0;0.5;8787.0;4151.0;205.0
2.0;0.5;9285.0;4248.0;215.0
2.0;0.5;9666.0;4532.0;225.0
2.0;0.5;9647.0;4671.0;235.0
2.0;0.5;9741.0;4952.0;245.0
2.0;0.5;284.0;282.0;0.0
2.0;0.5;588.0;394.0;10.0
2.0;0.5;980.0;586.0;20.0
2.0;0.5;1410.0;784.0;30.0
2.0;0.5;1788.0;925.0;40.0
2.0;0.5;2199.0;1123.0;50.0
2.0;0.5;2591.0;1315.0;60.0
2.0;0.5;3062.0;1491.0;70.0
2.0;0.5;3444.0;1707.0;80.0
2.0;0.5;3889.0;1862.0;90.0
2.0;0.5;4363.0;2011.0;100.0
2.0;0.5;4737.0;2265.0;110.0
2.0;0.5;5216.0;2418.0;120.0
2.0;0.5;5517.0;2574.0;130.0
2.0;0.5;5940.0;2851.0;140.0
2.0;0.5;6394.0;2944.0;150.0
