CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.6;8174.0;3184.0;195.0
2.0;0.6;8594.0;3859.0;205.0
2.0;0.6;8972.0;4373.0;215.0
2.0;0.6;9425.0;4826.0;225.0
2.0;0.6;9932.0;5051.0;235.0
2.0;0.6;10158.0;5215.0;245.0
2.0;0.6;281.0;282.0;0.0
2.0;0.6;605.0;355.0;10.0
2.0;0.6;1006.0;494.0;20.0
2.0;0.6;1429.0;602.0;30.0
2.0;0.6;1800.0;704.0;40.0
2.0;0.6;2227.0;842.0;50.0
2.0;0.6;2652.0;979.0;60.0
2.0;0.6;3075.0;1110.0;70.0
2.0;0.6;3439.0;1200.0;80.0
2.0;0.6;3863.0;1349.0;90.0
2.0;0.6;4292.0;1460.0;100.0
2.0;0.6;4655.0;1627.0;110.0
2.0;0.6;5083.0;1869.0;120.0
2.0;0.6;5496.0;2030.0;130.0
2.0;0.6;5817.0;2184.0;140.0
2.0;0.6;6343.0;2423.0;150.0
2.0;0.6;6699.0;2544.0;160.0
2.0;0.6;7077.0;2662.0;170.0
2.0;0.6;7562.0;2870.0;180.0
2.0;0.6;7994.0;3271.0;190.0
2.0;0.6;8458.0;3677.0;200.0
2.0;0.6;8783.0;4124.0;210.0
2.0;0.6;9325.0;4648.0;220.0
2.0;0.6;9651.0;4896.0;230.0
2.0;0.6;9443.0;4957.0;240.0
2.0;0.6;10093.0;5090.0;250.0
2.0;0.6;393.0;291.0;5.0
2.0;0.6;813.0;416.0;15.0
2.0;0.6;1230.0;531.0;25.0
2.0;0.6;1636.0;653.0;35.0
2.0;0.6;2028.0;762.0;45.0
2.0;0.6;2462.0;896.0;55.0
2.0;0.6;2870.0;1027.0;65.0
2.0;0.6;3295.0;1138.0;75.0
2.0;0.6;3660.0;1302.0;85.0
2.0;0.6;4111.0;1427.0;95.0
2.0;0.6;4446.0;1537.0;105.0
2.0;0.6;4847.0;1874.0;115.0
2.0;0.6;5277.0;2016.0;125.0
2.0;0.6;5701.0;2148.0;135.0
2.0;0.6;6182.0;2312.0;145.0
2.0;0.6;6464.0;2439.0;155.0
2.0;0.6;6897.0;2685.0;165.0
2.0;0.6;7363.0;2855.0;175.0
2.0;0.6;7758.0;3334.0;185.0
2.0;0.6;8082.0;3790.0;195.0
2.0;0.6;8544.0;4310.0;205.0
2.0;0.6;8925.0;4533.0;215.0
2.0;0.6;9115.0;4734.0;225.0
2.0;0.6;9484.0;4889.0;235.0
2.0;0.6;9961.0;4958.0;245.0
2.0;0.6;281.0;281.0;0.0
2.0;0.6;593.0;361.0;10.0
2.0;0.6;1013.0;489.0;20.0
2.0;0.6;1445.0;582.0;30.0
2.0;0.6;1802.0;700.0;40.0
2.0;0.6;2235.0;840.0;50.0
2.0;0.6;2688.0;975.0;60.0
2.0;0.6;3080.0;1112.0;70.0
2.0;0.6;3458.0;1222.0;80.0
2.0;0.6;3884.0;1393.0;90.0
2.0;0.6;4255.0;1651.0;100.0
2.0;0.6;4658.0;1722.0;110.0
2.0;0.6;5046.0;1944.0;120.0
2.0;0.6;5527.0;2087.0;130.0
2.0;0.6;5874.0;2229.0;140.0
2.0;0.6;6294.0;2396.0;150.0
2.0;0.6;6720.0;2618.0;160.0
2.0;0.6;7084.0;3196.0;170.0
2.0;0.6;7507.0;3475.0;180.0
2.0;0.6;8008.0;4006.0;190.0
2.0;0.6;8465.0;4290.0;200.0
2.0;0.6;8637.0;4462.0;210.0
2.0;0.6;8779.0;4508.0;220.0
2.0;0.6;9231.0;4675.0;230.0
2.0;0.6;9678.0;4813.0;240.0
2.0;0.6;10164.0;4854.0;250.0
2.0;0.6;396.0;296.0;5.0
2.0;0.6;825.0;405.0;15.0
2.0;0.6;1225.0;538.0;25.0
2.0;0.6;1621.0;662.0;35.0
2.0;0.6;2070.0;766.0;45.0
2.0;0.6;2415.0;929.0;55.0
2.0;0.6;2913.0;1049.0;65.0
2.0;0.6;3275.0;1205.0;75.0
2.0;0.6;3631.0;1353.0;85.0
2.0;0.6;4044.0;1609.0;95.0
2.0;0.6;4528.0;1682.0;105.0
2.0;0.6;4879.0;1897.0;115.0
2.0;0.6;5355.0;2039.0;125.0
2.0;0.6;5642.0;2175.0;135.0
2.0;0.6;6184.0;2476.0;145.0
2.0;0.6;6544.0;2872.0;155.0
2.0;0.6;7022.0;3335.0;165.0
2.0;0.6;7307.0;3524.0;175.0
2.0;0.6;7899.0;3866.0;185.0
2.0;0.6;8175.0;4193.0;195.0
2.0;0.6;8392.0;4355.0;205.0
2.0;0.6;8592.0;4375.0;215.0
2.0;0.6;9131.0;4551.0;225.0
2.0;0.6;9659.0;4686.0;235.0
2.0;0.6;9935.0;4639.0;245.0
2.0;0.6;281.0;281.0;0.0
2.0;0.6;590.0;350.0;10.0
2.0;0.6;1021.0;484.0;20.0
2.0;0.6;1436.0;598.0;30.0
2.0;0.6;1852.0;718.0;40.0
2.0;0.6;2228.0;828.0;50.0
2.0;0.6;2652.0;978.0;60.0
2.0;0.6;3107.0;1218.0;70.0
2.0;0.6;3527.0;1336.0;80.0
2.0;0.6;3886.0;1420.0;90.0
2.0;0.6;4232.0;1616.0;100.0
2.0;0.6;4711.0;1806.0;110.0
2.0;0.6;5082.0;1993.0;120.0
2.0;0.6;5463.0;2137.0;130.0
2.0;0.6;5857.0;2347.0;140.0
2.0;0.6;6359.0;2633.0;150.0
2.0;0.6;6848.0;3070.0;160.0
2.0;0.6;7172.0;3423.0;170.0
2.0;0.6;7625.0;3850.0;180.0
2.0;0.6;7881.0;3978.0;190.0
2.0;0.6;8182.0;4255.0;200.0
2.0;0.6;8601.0;4382.0;210.0
2.0;0.6;8914.0;4466.0;220.0
2.0;0.6;9343.0;4528.0;230.0
2.0;0.6;9736.0;4617.0;240.0
2.0;0.6;10287.0;4686.0;250.0
2.0;0.6;392.0;291.0;5.0
2.0;0.6;818.0;413.0;15.0
2.0;0.6;1270.0;546.0;25.0
2.0;0.6;1632.0;658.0;35.0
2.0;0.6;2027.0;766.0;45.0
2.0;0.6;2461.0;938.0;55.0
2.0;0.6;2935.0;1146.0;65.0
2.0;0.6;3245.0;1304.0;75.0
2.0;0.6;3654.0;1394.0;85.0
2.0;0.6;4105.0;1582.0;95.0
2.0;0.6;4513.0;1725.0;105.0
2.0;0.6;4940.0;1889.0;115.0
2.0;0.6;5272.0;2094.0;125.0
2.0;0.6;5726.0;2280.0;135.0
2.0;0.6;6112.0;2729.0;145.0
2.0;0.6;6648.0;3101.0;155.0
2.0;0.6;6936.0;3283.0;165.0
2.0;0.6;7375.0;3593.0;175.0
2.0;0.6;7727.0;3904.0;185.0
2.0;0.6;7903.0;4070.0;195.0
2.0;0.6;8312.0;4276.0;205.0
2.0;0.6;8753.0;4341.0;215.0
2.0;0.6;9109.0;4439.0;225.0
2.0;0.6;9531.0;4537.0;235.0
2.0;0.6;10168.0;4599.0;245.0
2.0;0.6;284.0;284.0;0.0
2.0;0.6;589.0;349.0;10.0
2.0;0.6;1018.0;491.0;20.0
2.0;0.6;1439.0;588.0;30.0
2.0;0.6;1791.0;708.0;40.0
2.0;0.6;2259.0;872.0;50.0
2.0;0.6;2649.0;1001.0;60.0
2.0;0.6;3120.0;1135.0;70.0
2.0;0.6;3499.0;1342.0;80.0
2.0;0.6;3897.0;1492.0;90.0
2.0;0.6;4287.0;1636.0;100.0
2.0;0.6;4762.0;1841.0;110.0
2.0;0.6;5130.0;2019.0;120.0
2.0;0.6;5472.0;2226.0;130.0
2.0;0.6;6029.0;2582.0;140.0
2.0;0.6;6487.0;2992.0;150.0
2.0;0.6;6811.0;3110.0;160.0
2.0;0.6;7130.0;3552.0;170.0
2.0;0.6;7503.0;3795.0;180.0
2.0;0.6;7723.0;3978.0;190.0
2.0;0.6;8156.0;4128.0;200.0
2.0;0.6;8531.0;4257.0;210.0
2.0;0.6;8966.0;4347.0;220.0
2.0;0.6;9271.0;4406.0;230.0
2.0;0.6;9906.0;4527.0;240.0
2.0;0.6;10333.0;4606.0;250.0
2.0;0.6;393.0;292.0;5.0
2.0;0.6;818.0;417.0;15.0
2.0;0.6;1222.0;549.0;25.0
2.0;0.6;1649.0;664.0;35.0
2.0;0.6;2063.0;828.0;45.0
2.0;0.6;2460.0;962.0;55.0
2.0;0.6;2883.0;1160.0;65.0
2.0;0.6;3319.0;1292.0;75.0
2.0;0.6;3717.0;1436.0;85.0
2.0;0.6;4068.0;1546.0;95.0
2.0;0.6;4474.0;1753.0;105.0
2.0;0.6;5006.0;1918.0;115.0
2.0;0.6;5433.0;2377.0;125.0
2.0;0.6;5735.0;2455.0;135.0
2.0;0.6;6206.0;2921.0;145.0
2.0;0.6;6596.0;3244.0;155.0
2.0;0.6;6987.0;3465.0;165.0
2.0;0.6;7201.0;3687.0;175.0
2.0;0.6;7545.0;3891.0;185.0
2.0;0.6;7887.0;3951.0;195.0
2.0;0.6;8350.0;4093.0;205.0
2.0;0.6;8689.0;4234.0;215.0
2.0;0.6;9216.0;4332.0;225.0
2.0;0.6;9645.0;4294.0;235.0
2.0;0.6;10051.0;4476.0;245.0
2.0;0.6;280.0;282.0;0.0
2.0;0.6;600.0;352.0;10.0
2.0;0.6;1000.0;478.0;20.0
2.0;0.6;1450.0;640.0;30.0
2.0;0.6;1852.0;745.0;40.0
2.0;0.6;2272.0;902.0;50.0
2.0;0.6;2669.0;1030.0;60.0
2.0;0.6;3131.0;1203.0;70.0
2.0;0.6;3468.0;1385.0;80.0
2.0;0.6;3910.0;1532.0;90.0
2.0;0.6;4303.0;1656.0;100.0
2.0;0.6;4740.0;1839.0;110.0
2.0;0.6;5210.0;2032.0;120.0
2.0;0.6;5559.0;2408.0;130.0
2.0;0.6;5981.0;2712.0;140.0
2.0;0.6;6389.0;3114.0;150.0
2.0;0.6;6783.0;3382.0;160.0
2.0;0.6;6949.0;3586.0;170.0
2.0;0.6;7369.0;3781.0;180.0
2.0;0.6;7677.0;3855.0;190.0
2.0;0.6;8096.0;4023.0;200.0
2.0;0.6;8586.0;4155.0;210.0
2.0;0.6;8962.0;4224.0;220.0
2.0;0.6;9379.0;4288.0;230.0
2.0;0.6;9865.0;4397.0;240.0
2.0;0.6;9961.0;4458.0;250.0
2.0;0.6;391.0;292.0;5.0
2.0;0.6;816.0;413.0;15.0
2.0;0.6;1250.0;573.0;25.0
2.0;0.6;1660.0;704.0;35.0
2.0;0.6;2061.0;833.0;45.0
2.0;0.6;2517.0;991.0;55.0
2.0;0.6;2879.0;1138.0;65.0
2.0;0.6;3338.0;1345.0;75.0
2.0;0.6;3732.0;1426.0;85.0
2.0;0.6;4173.0;1577.0;95.0
2.0;0.6;4554.0;1757.0;105.0
2.0;0.6;4986.0;1999.0;115.0
2.0;0.6;5422.0;2263.0;125.0
2.0;0.6;5871.0;2718.0;135.0
2.0;0.6;6148.0;2951.0;145.0
2.0;0.6;6628.0;3253.0;155.0
2.0;0.6;6788.0;3502.0;165.0
2.0;0.6;7139.0;3702.0;175.0
2.0;0.6;7505.0;3853.0;185.0
2.0;0.6;7944.0;3935.0;195.0
2.0;0.6;8391.0;4060.0;205.0
2.0;0.6;8763.0;4175.0;215.0
2.0;0.6;9291.0;4252.0;225.0
2.0;0.6;9564.0;4281.0;235.0
2.0;0.6;9865.0;4444.0;245.0
2.0;0.6;282.0;283.0;0.0
2.0;0.6;587.0;351.0;10.0
2.0;0.6;1016.0;485.0;20.0
2.0;0.6;1439.0;617.0;30.0
2.0;0.6;1839.0;764.0;40.0
2.0;0.6;2253.0;900.0;50.0
2.0;0.6;2683.0;1073.0;60.0
2.0;0.6;3116.0;1237.0;70.0
2.0;0.6;3517.0;1390.0;80.0
2.0;0.6;3985.0;1537.0;90.0
2.0;0.6;4369.0;1724.0;100.0
2.0;0.6;4755.0;1867.0;110.0
2.0;0.6;5200.0;2346.0;120.0
2.0;0.6;5568.0;2607.0;130.0
2.0;0.6;6009.0;2712.0;140.0
2.0;0.6;6294.0;3057.0;150.0
2.0;0.6;6612.0;3378.0;160.0
2.0;0.6;6983.0;3590.0;170.0
2.0;0.6;7301.0;3755.0;180.0
2.0;0.6;7756.0;3893.0;190.0
2.0;0.6;8080.0;3993.0;200.0
2.0;0.6;8623.0;4102.0;210.0
2.0;0.6;9013.0;4138.0;220.0
2.0;0.6;9460.0;4232.0;230.0
2.0;0.6;9710.0;4345.0;240.0
2.0;0.6;9964.0;4414.0;250.0
2.0;0.6;390.0;293.0;5.0
2.0;0.6;832.0;429.0;15.0
2.0;0.6;1246.0;561.0;25.0
2.0;0.6;1659.0;711.0;35.0
2.0;0.6;2025.0;855.0;45.0
2.0;0.6;2467.0;1017.0;55.0
2.0;0.6;2876.0;1172.0;65.0
2.0;0.6;3274.0;1298.0;75.0
2.0;0.6;3725.0;1435.0;85.0
2.0;0.6;4225.0;1692.0;95.0
2.0;0.6;4541.0;1888.0;105.0
2.0;0.6;4990.0;2128.0;115.0
2.0;0.6;5432.0;2495.0;125.0
2.0;0.6;5843.0;2789.0;135.0
2.0;0.6;6107.0;3078.0;145.0
2.0;0.6;6497.0;3296.0;155.0
2.0;0.6;6857.0;3526.0;165.0
2.0;0.6;7215.0;3634.0;175.0
2.0;0.6;7478.0;3694.0;185.0
2.0;0.6;7892.0;3870.0;195.0
2.0;0.6;8359.0;4041.0;205.0
2.0;0.6;8827.0;4072.0;215.0
2.0;0.6;9183.0;4136.0;225.0
2.0;0.6;9475.0;4274.0;235.0
2.0;0.6;9736.0;4329.0;245.0
2.0;0.6;280.0;280.0;0.0
2.0;0.6;583.0;351.0;10.0
2.0;0.6;1019.0;504.0;20.0
2.0;0.6;1427.0;657.0;30.0
2.0;0.6;1841.0;778.0;40.0
2.0;0.6;2238.0;881.0;50.0
2.0;0.6;2713.0;1078.0;60.0
2.0;0.6;3092.0;1236.0;70.0
2.0;0.6;3533.0;1362.0;80.0
2.0;0.6;3916.0;1552.0;90.0
2.0;0.6;4380.0;1800.0;100.0
2.0;0.6;4747.0;1902.0;110.0
2.0;0.6;5170.0;2402.0;120.0
2.0;0.6;5532.0;2478.0;130.0
2.0;0.6;5852.0;2856.0;140.0
2.0;0.6;6326.0;3217.0;150.0
2.0;0.6;6620.0;3401.0;160.0
2.0;0.6;6878.0;3571.0;170.0
2.0;0.6;7423.0;3723.0;180.0
2.0;0.6;7709.0;3835.0;190.0
2.0;0.6;8170.0;3945.0;200.0
2.0;0.6;8615.0;4086.0;210.0
2.0;0.6;9010.0;4059.0;220.0
2.0;0.6;9329.0;4201.0;230.0
2.0;0.6;9592.0;4277.0;240.0
2.0;0.6;10119.0;4432.0;250.0
2.0;0.6;389.0;287.0;5.0
2.0;0.6;822.0;412.0;15.0
2.0;0.6;1227.0;568.0;25.0
2.0;0.6;1676.0;676.0;35.0
2.0;0.6;2040.0;864.0;45.0
2.0;0.6;2489.0;993.0;55.0
2.0;0.6;2889.0;1164.0;65.0
2.0;0.6;3326.0;1327.0;75.0
2.0;0.6;3752.0;1461.0;85.0
2.0;0.6;4144.0;1641.0;95.0
2.0;0.6;4622.0;2031.0;105.0
2.0;0.6;4985.0;2236.0;115.0
2.0;0.6;5377.0;2376.0;125.0
2.0;0.6;5728.0;2802.0;135.0
2.0;0.6;6129.0;3065.0;145.0
2.0;0.6;6393.0;3321.0;155.0
2.0;0.6;6800.0;3528.0;165.0
2.0;0.6;7168.0;3653.0;175.0
2.0;0.6;7463.0;3760.0;185.0
2.0;0.6;7956.0;3884.0;195.0
2.0;0.6;8495.0;3978.0;205.0
2.0;0.6;8784.0;4018.0;215.0
2.0;0.6;9119.0;4220.0;225.0
2.0;0.6;9220.0;4225.0;235.0
2.0;0.6;9843.0;4370.0;245.0
2.0;0.6;282.0;281.0;0.0
2.0;0.6;584.0;355.0;10.0
2.0;0.6;1041.0;487.0;20.0
2.0;0.6;1445.0;615.0;30.0
2.0;0.6;1838.0;759.0;40.0
2.0;0.6;2299.0;931.0;50.0
2.0;0.6;2665.0;1079.0;60.0
2.0;0.6;3118.0;1233.0;70.0
2.0;0.6;3553.0;1427.0;80.0
2.0;0.6;3913.0;1526.0;90.0
2.0;0.6;4391.0;1793.0;100.0
2.0;0.6;4774.0;1931.0;110.0
2.0;0.6;5195.0;2378.0;120.0
2.0;0.6;5520.0;2524.0;130.0
2.0;0.6;5967.0;2860.0;140.0
2.0;0.6;6183.0;3176.0;150.0
2.0;0.6;6588.0;3396.0;160.0
2.0;0.6;6949.0;3595.0;170.0
2.0;0.6;7310.0;3707.0;180.0
2.0;0.6;7736.0;3857.0;190.0
2.0;0.6;8230.0;3913.0;200.0
2.0;0.6;8688.0;4085.0;210.0
2.0;0.6;8974.0;4039.0;220.0
2.0;0.6;9304.0;4235.0;230.0
2.0;0.6;9595.0;4296.0;240.0
2.0;0.6;10138.0;4351.0;250.0
2.0;0.6;391.0;287.0;5.0
2.0;0.6;816.0;423.0;15.0
2.0;0.6;1254.0;558.0;25.0
2.0;0.6;1663.0;694.0;35.0
2.0;0.6;2056.0;864.0;45.0
2.0;0.6;2492.0;1011.0;55.0
2.0;0.6;2895.0;1175.0;65.0
2.0;0.6;3323.0;1304.0;75.0
2.0;0.6;3739.0;1475.0;85.0
2.0;0.6;4163.0;1617.0;95.0
2.0;0.6;4619.0;2014.0;105.0
2.0;0.6;4986.0;2235.0;115.0
2.0;0.6;5325.0;2507.0;125.0
2.0;0.6;5774.0;2751.0;135.0
2.0;0.6;6029.0;3040.0;145.0
2.0;0.6;6371.0;3253.0;155.0
2.0;0.6;6750.0;3486.0;165.0
2.0;0.6;7125.0;3574.0;175.0
2.0;0.6;7471.0;3699.0;185.0
2.0;0.6;8010.0;3855.0;195.0
2.0;0.6;8373.0;3941.0;205.0
2.0;0.6;8867.0;4067.0;215.0
2.0;0.6;9044.0;4127.0;225.0
2.0;0.6;9383.0;4210.0;235.0
2.0;0.6;9877.0;4300.0;245.0
2.0;0.6;281.0;285.0;0.0
2.0;0.6;589.0;354.0;10.0
2.0;0.6;1021.0;487.0;20.0
2.0;0.6;1449.0;617.0;30.0
2.0;0.6;1846.0;787.0;40.0
2.0;0.6;2271.0;932.0;50.0
2.0;0.6;2655.0;1078.0;60.0
2.0;0.6;3134.0;1248.0;70.0
2.0;0.6;3513.0;1370.0;80.0
2.0;0.6;3939.0;1513.0;90.0
2.0;0.6;4409.0;1765.0;100.0
2.0;0.6;4856.0;1995.0;110.0
2.0;0.6;5235.0;2359.0;120.0
2.0;0.6;5503.0;2716.0;130.0
2.0;0.6;5801.0;2938.0;140.0
2.0;0.6;6207.0;3183.0;150.0
2.0;0.6;6551.0;3367.0;160.0
2.0;0.6;6863.0;3552.0;170.0
2.0;0.6;7363.0;3655.0;180.0
2.0;0.6;7728.0;3742.0;190.0
2.0;0.6;8115.0;3912.0;200.0
2.0;0.6;8659.0;3966.0;210.0
2.0;0.6;8918.0;4128.0;220.0
2.0;0.6;9138.0;4205.0;230.0
2.0;0.6;9682.0;4262.0;240.0
2.0;0.6;10203.0;4365.0;250.0
2.0;0.6;395.0;294.0;5.0
2.0;0.6;807.0;418.0;15.0
2.0;0.6;1249.0;588.0;25.0
2.0;0.6;1649.0;719.0;35.0
2.0;0.6;2060.0;841.0;45.0
2.0;0.6;2463.0;1017.0;55.0
2.0;0.6;2969.0;1174.0;65.0
2.0;0.6;3374.0;1321.0;75.0
2.0;0.6;3690.0;1434.0;85.0
2.0;0.6;4140.0;1688.0;95.0
2.0;0.6;4558.0;1824.0;105.0
2.0;0.6;5041.0;2341.0;115.0
2.0;0.6;5315.0;2576.0;125.0
2.0;0.6;5670.0;2767.0;135.0
2.0;0.6;6057.0;3110.0;145.0
2.0;0.6;6319.0;3274.0;155.0
2.0;0.6;6818.0;3499.0;165.0
2.0;0.6;7157.0;3590.0;175.0
2.0;0.6;7413.0;3688.0;185.0
2.0;0.6;7926.0;3814.0;195.0
2.0;0.6;8461.0;3922.0;205.0
2.0;0.6;8791.0;4011.0;215.0
2.0;0.6;8981.0;4042.0;225.0
2.0;0.6;9428.0;4190.0;235.0
2.0;0.6;9948.0;4286.0;245.0
2.0;0.6;280.0;282.0;0.0
2.0;0.6;592.0;356.0;10.0
2.0;0.6;1022.0;505.0;20.0
2.0;0.6;1433.0;644.0;30.0
2.0;0.6;1876.0;778.0;40.0
2.0;0.6;2239.0;937.0;50.0
2.0;0.6;2710.0;1091.0;60.0
2.0;0.6;3088.0;1241.0;70.0
2.0;0.6;3517.0;1381.0;80.0
2.0;0.6;3964.0;1647.0;90.0
2.0;0.6;4411.0;1723.0;100.0
2.0;0.6;4792.0;2059.0;110.0
2.0;0.6;5100.0;2323.0;120.0
2.0;0.6;5522.0;2715.0;130.0
2.0;0.6;5883.0;2946.0;140.0
2.0;0.6;6190.0;3205.0;150.0
2.0;0.6;6470.0;3355.0;160.0
2.0;0.6;6855.0;3553.0;170.0
2.0;0.6;7343.0;3698.0;180.0
2.0;0.6;7775.0;3768.0;190.0
2.0;0.6;8153.0;3844.0;200.0
2.0;0.6;8615.0;4058.0;210.0
2.0;0.6;8947.0;4046.0;220.0
2.0;0.6;9137.0;4124.0;230.0
2.0;0.6;9622.0;4254.0;240.0
2.0;0.6;10034.0;4261.0;250.0
2.0;0.6;395.0;293.0;5.0
2.0;0.6;813.0;415.0;15.0
2.0;0.6;1254.0;551.0;25.0
2.0;0.6;1676.0;714.0;35.0
2.0;0.6;2092.0;857.0;45.0
2.0;0.6;2485.0;1007.0;55.0
2.0;0.6;2920.0;1157.0;65.0
2.0;0.6;3373.0;1285.0;75.0
2.0;0.6;3709.0;1461.0;85.0
2.0;0.6;4139.0;1678.0;95.0
2.0;0.6;4490.0;1904.0;105.0
2.0;0.6;5022.0;2329.0;115.0
2.0;0.6;5324.0;2494.0;125.0
2.0;0.6;5699.0;2863.0;135.0
