CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.1;619.0;668.0;10.0
2.0;0.1;1050.0;1061.0;20.0
2.0;0.1;1458.0;1468.0;30.0
2.0;0.1;1826.0;1849.0;40.0
2.0;0.1;2294.0;2238.0;50.0
2.0;0.1;2741.0;2633.0;60.0
2.0;0.1;3058.0;3038.0;70.0
2.0;0.1;3474.0;3398.0;80.0
2.0;0.1;3960.0;3820.0;90.0
2.0;0.1;4392.0;4264.0;100.0
2.0;0.1;4752.0;4665.0;110.0
2.0;0.1;5133.0;4994.0;120.0
2.0;0.1;5630.0;5413.0;130.0
2.0;0.1;6003.0;5748.0;140.0
2.0;0.1;6402.0;6178.0;150.0
2.0;0.1;6821.0;6622.0;160.0
2.0;0.1;7174.0;6968.0;170.0
2.0;0.1;7562.0;7326.0;180.0
2.0;0.1;8015.0;7756.0;190.0
2.0;0.1;8496.0;8193.0;200.0
2.0;0.1;8953.0;8602.0;210.0
2.0;0.1;9316.0;8957.0;220.0
2.0;0.1;9709.0;9352.0;230.0
2.0;0.1;10198.0;9759.0;240.0
2.0;0.1;10546.0;10135.0;250.0
2.0;0.1;395.0;467.0;5.0
2.0;0.1;833.0;891.0;15.0
2.0;0.1;1262.0;1269.0;25.0
2.0;0.1;1644.0;1650.0;35.0
2.0;0.1;2058.0;2055.0;45.0
2.0;0.1;2482.0;2489.0;55.0
2.0;0.1;2925.0;2886.0;65.0
2.0;0.1;3295.0;3259.0;75.0
2.0;0.1;3700.0;3634.0;85.0
2.0;0.1;4100.0;4013.0;95.0
2.0;0.1;4553.0;4450.0;105.0
2.0;0.1;4983.0;4893.0;115.0
2.0;0.1;5376.0;5182.0;125.0
2.0;0.1;5763.0;5602.0;135.0
2.0;0.1;6210.0;5987.0;145.0
2.0;0.1;6666.0;6402.0;155.0
2.0;0.1;7003.0;6797.0;165.0
2.0;0.1;7406.0;7237.0;175.0
2.0;0.1;7791.0;7536.0;185.0
2.0;0.1;8240.0;7916.0;195.0
2.0;0.1;8668.0;8321.0;205.0
2.0;0.1;8985.0;8666.0;215.0
2.0;0.1;9477.0;9211.0;225.0
2.0;0.1;9976.0;9584.0;235.0
2.0;0.1;10402.0;10051.0;245.0
2.0;0.1;278.0;282.0;0.0
2.0;0.1;623.0;683.0;10.0
2.0;0.1;1053.0;1074.0;20.0
2.0;0.1;1466.0;1501.0;30.0
2.0;0.1;1850.0;1852.0;40.0
2.0;0.1;2267.0;2262.0;50.0
2.0;0.1;2740.0;2634.0;60.0
2.0;0.1;3101.0;3101.0;70.0
2.0;0.1;3514.0;3426.0;80.0
2.0;0.1;3907.0;3827.0;90.0
2.0;0.1;4338.0;4209.0;100.0
2.0;0.1;4696.0;4557.0;110.0
2.0;0.1;5198.0;5002.0;120.0
2.0;0.1;5547.0;5391.0;130.0
2.0;0.1;5949.0;5771.0;140.0
2.0;0.1;6414.0;6139.0;150.0
2.0;0.1;6884.0;6670.0;160.0
2.0;0.1;7180.0;6985.0;170.0
2.0;0.1;7621.0;7456.0;180.0
2.0;0.1;7930.0;7715.0;190.0
2.0;0.1;8470.0;8151.0;200.0
2.0;0.1;8930.0;8552.0;210.0
2.0;0.1;9347.0;8939.0;220.0
2.0;0.1;9711.0;9389.0;230.0
2.0;0.1;10055.0;9738.0;240.0
2.0;0.1;10554.0;10186.0;250.0
2.0;0.1;395.0;471.0;5.0
2.0;0.1;830.0;881.0;15.0
2.0;0.1;1258.0;1273.0;25.0
2.0;0.1;1643.0;1651.0;35.0
2.0;0.1;2053.0;2045.0;45.0
2.0;0.1;2468.0;2436.0;55.0
2.0;0.1;2897.0;2904.0;65.0
2.0;0.1;3320.0;3229.0;75.0
2.0;0.1;3708.0;3640.0;85.0
2.0;0.1;4155.0;4032.0;95.0
2.0;0.1;4541.0;4365.0;105.0
2.0;0.1;4974.0;4895.0;115.0
2.0;0.1;5305.0;5168.0;125.0
2.0;0.1;5754.0;5641.0;135.0
2.0;0.1;6145.0;5991.0;145.0
2.0;0.1;6587.0;6435.0;155.0
2.0;0.1;7068.0;6892.0;165.0
2.0;0.1;7454.0;7182.0;175.0
2.0;0.1;7762.0;7485.0;185.0
2.0;0.1;8298.0;8023.0;195.0
2.0;0.1;8659.0;8299.0;205.0
2.0;0.1;9005.0;8658.0;215.0
2.0;0.1;9484.0;9150.0;225.0
2.0;0.1;9944.0;9638.0;235.0
2.0;0.1;10352.0;9998.0;245.0
2.0;0.1;282.0;284.0;0.0
2.0;0.1;629.0;680.0;10.0
2.0;0.1;1039.0;1069.0;20.0
2.0;0.1;1445.0;1472.0;30.0
2.0;0.1;1845.0;1822.0;40.0
2.0;0.1;2274.0;2256.0;50.0
2.0;0.1;2720.0;2669.0;60.0
2.0;0.1;3090.0;3043.0;70.0
2.0;0.1;3541.0;3465.0;80.0
2.0;0.1;3903.0;3861.0;90.0
2.0;0.1;4285.0;4218.0;100.0
2.0;0.1;4732.0;4670.0;110.0
2.0;0.1;5151.0;5070.0;120.0
2.0;0.1;5584.0;5415.0;130.0
2.0;0.1;5979.0;5816.0;140.0
2.0;0.1;6376.0;6254.0;150.0
2.0;0.1;6758.0;6556.0;160.0
