CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.3;607.0;675.0;10.0
2.0;0.3;1034.0;1054.0;20.0
2.0;0.3;1415.0;1492.0;30.0
2.0;0.3;1791.0;1829.0;40.0
2.0;0.3;2225.0;2246.0;50.0
2.0;0.3;2588.0;2611.0;60.0
2.0;0.3;2936.0;3005.0;70.0
2.0;0.3;3371.0;3374.0;80.0
2.0;0.3;3742.0;3805.0;90.0
2.0;0.3;4213.0;4202.0;100.0
2.0;0.3;4588.0;4647.0;110.0
2.0;0.3;4963.0;4969.0;120.0
2.0;0.3;5356.0;5360.0;130.0
2.0;0.3;5784.0;5831.0;140.0
2.0;0.3;6143.0;6101.0;150.0
2.0;0.3;6504.0;6525.0;160.0
2.0;0.3;6867.0;6913.0;170.0
2.0;0.3;7287.0;7395.0;180.0
2.0;0.3;7761.0;7738.0;190.0
2.0;0.3;8065.0;8083.0;200.0
2.0;0.3;8487.0;8546.0;210.0
2.0;0.3;8854.0;8886.0;220.0
2.0;0.3;9247.0;9318.0;230.0
2.0;0.3;9588.0;9655.0;240.0
2.0;0.3;10095.0;10145.0;250.0
2.0;0.3;392.0;444.0;5.0
2.0;0.3;819.0;868.0;15.0
2.0;0.3;1235.0;1265.0;25.0
2.0;0.3;1606.0;1628.0;35.0
2.0;0.3;1992.0;2011.0;45.0
2.0;0.3;2400.0;2457.0;55.0
2.0;0.3;2739.0;2868.0;65.0
2.0;0.3;3174.0;3231.0;75.0
2.0;0.3;3541.0;3585.0;85.0
2.0;0.3;3941.0;3980.0;95.0
2.0;0.3;4358.0;4454.0;105.0
2.0;0.3;4805.0;4804.0;115.0
2.0;0.3;5125.0;5222.0;125.0
2.0;0.3;5522.0;5518.0;135.0
2.0;0.3;5841.0;5953.0;145.0
2.0;0.3;6367.0;6374.0;155.0
2.0;0.3;6763.0;6788.0;165.0
2.0;0.3;7169.0;7163.0;175.0
2.0;0.3;7494.0;7611.0;185.0
2.0;0.3;7927.0;8001.0;195.0
2.0;0.3;8377.0;8357.0;205.0
2.0;0.3;8668.0;8728.0;215.0
2.0;0.3;9064.0;9140.0;225.0
2.0;0.3;9423.0;9402.0;235.0
2.0;0.3;9850.0;9851.0;245.0
2.0;0.3;279.0;282.0;0.0
2.0;0.3;596.0;658.0;10.0
2.0;0.3;1014.0;1069.0;20.0
2.0;0.3;1425.0;1473.0;30.0
2.0;0.3;1795.0;1833.0;40.0
2.0;0.3;2186.0;2223.0;50.0
2.0;0.3;2570.0;2669.0;60.0
2.0;0.3;2997.0;3012.0;70.0
2.0;0.3;3339.0;3388.0;80.0
2.0;0.3;3744.0;3796.0;90.0
2.0;0.3;4129.0;4203.0;100.0
2.0;0.3;4549.0;4592.0;110.0
2.0;0.3;4951.0;4987.0;120.0
2.0;0.3;5311.0;5442.0;130.0
2.0;0.3;5717.0;5801.0;140.0
2.0;0.3;6168.0;6099.0;150.0
2.0;0.3;6506.0;6532.0;160.0
2.0;0.3;6906.0;6870.0;170.0
2.0;0.3;7267.0;7352.0;180.0
2.0;0.3;7792.0;7788.0;190.0
2.0;0.3;8118.0;8176.0;200.0
2.0;0.3;8476.0;8430.0;210.0
2.0;0.3;8825.0;8830.0;220.0
2.0;0.3;9169.0;9262.0;230.0
2.0;0.3;9646.0;9782.0;240.0
2.0;0.3;10020.0;10141.0;250.0
2.0;0.3;396.0;441.0;5.0
2.0;0.3;831.0;862.0;15.0
2.0;0.3;1237.0;1270.0;25.0
2.0;0.3;1644.0;1622.0;35.0
2.0;0.3;2031.0;2014.0;45.0
2.0;0.3;2374.0;2437.0;55.0
2.0;0.3;2785.0;2850.0;65.0
2.0;0.3;3192.0;3239.0;75.0
2.0;0.3;3573.0;3597.0;85.0
2.0;0.3;3946.0;3975.0;95.0
2.0;0.3;4342.0;4388.0;105.0
2.0;0.3;4837.0;4828.0;115.0
2.0;0.3;5093.0;5152.0;125.0
2.0;0.3;5522.0;5551.0;135.0
2.0;0.3;5905.0;5961.0;145.0
2.0;0.3;6365.0;6411.0;155.0
2.0;0.3;6740.0;6804.0;165.0
2.0;0.3;7157.0;7150.0;175.0
2.0;0.3;7482.0;7565.0;185.0
2.0;0.3;7860.0;7915.0;195.0
2.0;0.3;8327.0;8376.0;205.0
2.0;0.3;8574.0;8641.0;215.0
2.0;0.3;9038.0;9138.0;225.0
2.0;0.3;9383.0;9376.0;235.0
2.0;0.3;9793.0;9846.0;245.0
2.0;0.3;283.0;283.0;0.0
2.0;0.3;608.0;667.0;10.0
2.0;0.3;1026.0;1082.0;20.0
2.0;0.3;1427.0;1442.0;30.0
2.0;0.3;1789.0;1823.0;40.0
2.0;0.3;2193.0;2271.0;50.0
2.0;0.3;2620.0;2621.0;60.0
2.0;0.3;3000.0;3080.0;70.0
2.0;0.3;3344.0;3391.0;80.0
2.0;0.3;3738.0;3816.0;90.0
2.0;0.3;4149.0;4172.0;100.0
2.0;0.3;4627.0;4616.0;110.0
2.0;0.3;5039.0;5053.0;120.0
2.0;0.3;5279.0;5381.0;130.0
2.0;0.3;5761.0;5855.0;140.0
2.0;0.3;6097.0;6107.0;150.0
2.0;0.3;6538.0;6652.0;160.0
2.0;0.3;6853.0;6912.0;170.0
2.0;0.3;7307.0;7361.0;180.0
2.0;0.3;7597.0;7705.0;190.0
2.0;0.3;8135.0;8127.0;200.0
2.0;0.3;8517.0;8586.0;210.0
2.0;0.3;8772.0;8783.0;220.0
2.0;0.3;9295.0;9303.0;230.0
2.0;0.3;9701.0;9742.0;240.0
2.0;0.3;10092.0;10122.0;250.0
2.0;0.3;393.0;442.0;5.0
2.0;0.3;824.0;874.0;15.0
2.0;0.3;1231.0;1264.0;25.0
2.0;0.3;1609.0;1650.0;35.0
2.0;0.3;2013.0;2026.0;45.0
2.0;0.3;2427.0;2430.0;55.0
2.0;0.3;2767.0;2884.0;65.0
2.0;0.3;3229.0;3230.0;75.0
2.0;0.3;3572.0;3635.0;85.0
2.0;0.3;3929.0;4007.0;95.0
2.0;0.3;4333.0;4417.0;105.0
2.0;0.3;4763.0;4812.0;115.0
2.0;0.3;5092.0;5151.0;125.0
2.0;0.3;5517.0;5540.0;135.0
2.0;0.3;5894.0;5900.0;145.0
2.0;0.3;6353.0;6406.0;155.0
2.0;0.3;6715.0;6822.0;165.0
2.0;0.3;6993.0;7044.0;175.0
2.0;0.3;7452.0;7546.0;185.0
2.0;0.3;7820.0;7851.0;195.0
2.0;0.3;8312.0;8371.0;205.0
2.0;0.3;8698.0;8735.0;215.0
2.0;0.3;9064.0;9111.0;225.0
2.0;0.3;9473.0;9490.0;235.0
2.0;0.3;9794.0;9810.0;245.0
2.0;0.3;283.0;284.0;0.0
2.0;0.3;604.0;646.0;10.0
2.0;0.3;1020.0;1070.0;20.0
2.0;0.3;1427.0;1457.0;30.0
2.0;0.3;1766.0;1798.0;40.0
2.0;0.3;2190.0;2214.0;50.0
2.0;0.3;2558.0;2591.0;60.0
2.0;0.3;2970.0;3039.0;70.0
2.0;0.3;3351.0;3384.0;80.0
2.0;0.3;3794.0;3832.0;90.0
2.0;0.3;4168.0;4266.0;100.0
2.0;0.3;4561.0;4662.0;110.0
2.0;0.3;5022.0;4978.0;120.0
2.0;0.3;5343.0;5368.0;130.0
2.0;0.3;5686.0;5775.0;140.0
2.0;0.3;6092.0;6155.0;150.0
2.0;0.3;6560.0;6591.0;160.0
2.0;0.3;6867.0;6934.0;170.0
2.0;0.3;7254.0;7303.0;180.0
2.0;0.3;7756.0;7772.0;190.0
2.0;0.3;8091.0;8174.0;200.0
2.0;0.3;8567.0;8565.0;210.0
2.0;0.3;8877.0;8936.0;220.0
2.0;0.3;9138.0;9221.0;230.0
2.0;0.3;9592.0;9625.0;240.0
2.0;0.3;10118.0;10221.0;250.0
2.0;0.3;395.0;445.0;5.0
2.0;0.3;834.0;872.0;15.0
2.0;0.3;1206.0;1258.0;25.0
2.0;0.3;1609.0;1626.0;35.0
2.0;0.3;1971.0;2020.0;45.0
2.0;0.3;2377.0;2435.0;55.0
2.0;0.3;2778.0;2808.0;65.0
2.0;0.3;3159.0;3278.0;75.0
2.0;0.3;3493.0;3613.0;85.0
2.0;0.3;3968.0;3977.0;95.0
2.0;0.3;4330.0;4412.0;105.0
2.0;0.3;4796.0;4767.0;115.0
2.0;0.3;5173.0;5134.0;125.0
2.0;0.3;5520.0;5538.0;135.0
2.0;0.3;5989.0;5953.0;145.0
2.0;0.3;6388.0;6418.0;155.0
2.0;0.3;6739.0;6755.0;165.0
2.0;0.3;7151.0;7191.0;175.0
2.0;0.3;7510.0;7508.0;185.0
2.0;0.3;7855.0;7902.0;195.0
2.0;0.3;8212.0;8236.0;205.0
2.0;0.3;8673.0;8714.0;215.0
2.0;0.3;9058.0;9141.0;225.0
2.0;0.3;9465.0;9564.0;235.0
2.0;0.3;9922.0;9936.0;245.0
2.0;0.3;282.0;283.0;0.0
2.0;0.3;597.0;651.0;10.0
2.0;0.3;1010.0;1075.0;20.0
2.0;0.3;1419.0;1434.0;30.0
2.0;0.3;1773.0;1815.0;40.0
2.0;0.3;2186.0;2201.0;50.0
2.0;0.3;2561.0;2582.0;60.0
2.0;0.3;2982.0;3040.0;70.0
2.0;0.3;3333.0;3382.0;80.0
2.0;0.3;3735.0;3802.0;90.0
2.0;0.3;4146.0;4179.0;100.0
2.0;0.3;4536.0;4536.0;110.0
2.0;0.3;4928.0;4938.0;120.0
2.0;0.3;5288.0;5327.0;130.0
2.0;0.3;5689.0;5700.0;140.0
2.0;0.3;6161.0;6149.0;150.0
2.0;0.3;6509.0;6602.0;160.0
2.0;0.3;6877.0;6899.0;170.0
2.0;0.3;7356.0;7375.0;180.0
2.0;0.3;7639.0;7709.0;190.0
2.0;0.3;8097.0;8120.0;200.0
2.0;0.3;8495.0;8529.0;210.0
2.0;0.3;8852.0;8947.0;220.0
2.0;0.3;9174.0;9185.0;230.0
2.0;0.3;9580.0;9596.0;240.0
2.0;0.3;10638.0;10050.0;250.0
2.0;0.3;392.0;446.0;5.0
2.0;0.3;836.0;863.0;15.0
2.0;0.3;1221.0;1265.0;25.0
2.0;0.3;1630.0;1644.0;35.0
2.0;0.3;1977.0;2022.0;45.0
2.0;0.3;2420.0;2407.0;55.0
2.0;0.3;2822.0;2814.0;65.0
2.0;0.3;3164.0;3209.0;75.0
2.0;0.3;3554.0;3546.0;85.0
2.0;0.3;3959.0;4013.0;95.0
2.0;0.3;4410.0;4416.0;105.0
2.0;0.3;4813.0;4815.0;115.0
2.0;0.3;5177.0;5185.0;125.0
2.0;0.3;5569.0;5609.0;135.0
2.0;0.3;5926.0;5931.0;145.0
2.0;0.3;6344.0;6372.0;155.0
2.0;0.3;6616.0;6732.0;165.0
2.0;0.3;7070.0;7128.0;175.0
2.0;0.3;7435.0;7467.0;185.0
2.0;0.3;7913.0;7981.0;195.0
2.0;0.3;8335.0;8357.0;205.0
2.0;0.3;8625.0;8600.0;215.0
2.0;0.3;9098.0;9068.0;225.0
2.0;0.3;9431.0;9434.0;235.0
2.0;0.3;10439.0;10006.0;245.0
2.0;0.3;282.0;283.0;0.0
2.0;0.3;604.0;667.0;10.0
2.0;0.3;1027.0;1048.0;20.0
2.0;0.3;1405.0;1454.0;30.0
2.0;0.3;1775.0;1808.0;40.0
2.0;0.3;2193.0;2218.0;50.0
2.0;0.3;2631.0;2641.0;60.0
2.0;0.3;2994.0;3040.0;70.0
2.0;0.3;3355.0;3395.0;80.0
2.0;0.3;3742.0;3768.0;90.0
2.0;0.3;4162.0;4147.0;100.0
2.0;0.3;4531.0;4561.0;110.0
2.0;0.3;4936.0;4975.0;120.0
2.0;0.3;5289.0;5290.0;130.0
2.0;0.3;5694.0;5761.0;140.0
2.0;0.3;6083.0;6198.0;150.0
2.0;0.3;6602.0;6558.0;160.0
2.0;0.3;6890.0;6912.0;170.0
2.0;0.3;7212.0;7250.0;180.0
2.0;0.3;7740.0;7724.0;190.0
2.0;0.3;8114.0;8046.0;200.0
2.0;0.3;8503.0;8539.0;210.0
2.0;0.3;8876.0;8888.0;220.0
2.0;0.3;9183.0;9253.0;230.0
2.0;0.3;10265.0;9698.0;240.0
2.0;0.3;10633.0;10120.0;250.0
2.0;0.3;395.0;440.0;5.0
2.0;0.3;813.0;847.0;15.0
2.0;0.3;1223.0;1266.0;25.0
2.0;0.3;1601.0;1624.0;35.0
2.0;0.3;1982.0;2008.0;45.0
2.0;0.3;2364.0;2390.0;55.0
2.0;0.3;2748.0;2830.0;65.0
2.0;0.3;3232.0;3183.0;75.0
2.0;0.3;3578.0;3643.0;85.0
2.0;0.3;3935.0;3930.0;95.0
2.0;0.3;4405.0;4428.0;105.0
2.0;0.3;4739.0;4760.0;115.0
2.0;0.3;5121.0;5164.0;125.0
