CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.3;7307.0;7064.0;175.0
2.0;0.3;7658.0;7440.0;185.0
2.0;0.3;8097.0;7926.0;195.0
2.0;0.3;8338.0;8322.0;205.0
2.0;0.3;8585.0;8632.0;215.0
2.0;0.3;8585.0;8981.0;225.0
2.0;0.3;8943.0;9538.0;235.0
2.0;0.3;9548.0;9888.0;245.0
2.0;0.3;281.0;283.0;0.0
2.0;0.3;586.0;640.0;10.0
2.0;0.3;1004.0;1044.0;20.0
2.0;0.3;1407.0;1428.0;30.0
2.0;0.3;1797.0;1810.0;40.0
2.0;0.3;2231.0;2211.0;50.0
2.0;0.3;2575.0;2592.0;60.0
2.0;0.3;3021.0;3055.0;70.0
2.0;0.3;3358.0;3385.0;80.0
2.0;0.3;3737.0;3755.0;90.0
2.0;0.3;4179.0;4180.0;100.0
2.0;0.3;4511.0;4633.0;110.0
2.0;0.3;4908.0;4971.0;120.0
2.0;0.3;5319.0;5361.0;130.0
2.0;0.3;5726.0;5752.0;140.0
2.0;0.3;6200.0;6040.0;150.0
2.0;0.3;6652.0;6499.0;160.0
2.0;0.3;7181.0;6901.0;170.0
2.0;0.3;7544.0;7302.0;180.0
2.0;0.3;7788.0;7651.0;190.0
2.0;0.3;8043.0;8152.0;200.0
2.0;0.3;8299.0;8504.0;210.0
2.0;0.3;8381.0;8914.0;220.0
2.0;0.3;8732.0;9214.0;230.0
2.0;0.3;9413.0;9723.0;240.0
2.0;0.3;10202.0;10077.0;250.0
2.0;0.3;372.0;436.0;5.0
2.0;0.3;789.0;836.0;15.0
2.0;0.3;1223.0;1257.0;25.0
2.0;0.3;1595.0;1618.0;35.0
2.0;0.3;1978.0;2011.0;45.0
2.0;0.3;2348.0;2393.0;55.0
2.0;0.3;2819.0;2813.0;65.0
2.0;0.3;3184.0;3184.0;75.0
2.0;0.3;3483.0;3577.0;85.0
2.0;0.3;3852.0;3928.0;95.0
2.0;0.3;4306.0;4426.0;105.0
2.0;0.3;4740.0;4775.0;115.0
2.0;0.3;5115.0;5142.0;125.0
2.0;0.3;5555.0;5509.0;135.0
2.0;0.3;5976.0;5886.0;145.0
2.0;0.3;6508.0;6303.0;155.0
2.0;0.3;6958.0;6648.0;165.0
2.0;0.3;7209.0;7101.0;175.0
2.0;0.3;7561.0;7541.0;185.0
2.0;0.3;7787.0;7900.0;195.0
2.0;0.3;7883.0;8221.0;205.0
2.0;0.3;8122.0;8597.0;215.0
2.0;0.3;8652.0;9068.0;225.0
2.0;0.3;9513.0;9455.0;235.0
2.0;0.3;9610.0;9790.0;245.0
2.0;0.3;283.0;284.0;0.0
2.0;0.3;586.0;640.0;10.0
2.0;0.3;974.0;1012.0;20.0
2.0;0.3;1399.0;1428.0;30.0
2.0;0.3;1760.0;1825.0;40.0
2.0;0.3;2187.0;2218.0;50.0
2.0;0.3;2526.0;2590.0;60.0
2.0;0.3;3013.0;3027.0;70.0
2.0;0.3;3298.0;3383.0;80.0
2.0;0.3;3724.0;3751.0;90.0
2.0;0.3;4094.0;4135.0;100.0
2.0;0.3;4578.0;4545.0;110.0
2.0;0.3;4917.0;5001.0;120.0
2.0;0.3;5412.0;5308.0;130.0
2.0;0.3;5845.0;5779.0;140.0
2.0;0.3;6275.0;6047.0;150.0
2.0;0.3;6724.0;6586.0;160.0
2.0;0.3;7068.0;6938.0;170.0
2.0;0.3;7205.0;7344.0;180.0
2.0;0.3;7555.0;7770.0;190.0
2.0;0.3;7662.0;8007.0;200.0
2.0;0.3;8153.0;8538.0;210.0
2.0;0.3;8639.0;8943.0;220.0
2.0;0.3;9115.0;9184.0;230.0
2.0;0.3;9600.0;9723.0;240.0
2.0;0.3;9328.0;10001.0;250.0
2.0;0.3;371.0;437.0;5.0
2.0;0.3;770.0;830.0;15.0
2.0;0.3;1219.0;1228.0;25.0
2.0;0.3;1571.0;1614.0;35.0
2.0;0.3;1965.0;1975.0;45.0
2.0;0.3;2339.0;2447.0;55.0
2.0;0.3;2758.0;2772.0;65.0
2.0;0.3;3100.0;3148.0;75.0
2.0;0.3;3503.0;3570.0;85.0
2.0;0.3;3889.0;3972.0;95.0
2.0;0.3;4382.0;4336.0;105.0
2.0;0.3;4753.0;4753.0;115.0
2.0;0.3;5212.0;5172.0;125.0
2.0;0.3;5708.0;5585.0;135.0
2.0;0.3;6069.0;5856.0;145.0
2.0;0.3;6487.0;6368.0;155.0
2.0;0.3;6894.0;6763.0;165.0
2.0;0.3;6968.0;7031.0;175.0
2.0;0.3;7319.0;7481.0;185.0
2.0;0.3;7507.0;7878.0;195.0
2.0;0.3;7872.0;8231.0;205.0
2.0;0.3;8474.0;8733.0;215.0
2.0;0.3;9000.0;9065.0;225.0
2.0;0.3;9264.0;9422.0;235.0
2.0;0.3;9128.0;9857.0;245.0
2.0;0.3;284.0;285.0;0.0
2.0;0.3;580.0;648.0;10.0
2.0;0.3;974.0;1027.0;20.0
2.0;0.3;1398.0;1440.0;30.0
2.0;0.3;1756.0;1821.0;40.0
2.0;0.3;2114.0;2199.0;50.0
2.0;0.3;2559.0;2583.0;60.0
2.0;0.3;2908.0;3018.0;70.0
2.0;0.3;3316.0;3373.0;80.0
2.0;0.3;3744.0;3783.0;90.0
2.0;0.3;4132.0;4195.0;100.0
2.0;0.3;4566.0;4544.0;110.0
2.0;0.3;5066.0;4945.0;120.0
2.0;0.3;5487.0;5299.0;130.0
2.0;0.3;5826.0;5702.0;140.0
2.0;0.3;6235.0;6140.0;150.0
2.0;0.3;6580.0;6502.0;160.0
2.0;0.3;6887.0;6831.0;170.0
2.0;0.3;7123.0;7265.0;180.0
2.0;0.3;7281.0;7657.0;190.0
2.0;0.3;7706.0;8136.0;200.0
2.0;0.3;8321.0;8462.0;210.0
2.0;0.3;8750.0;8930.0;220.0
2.0;0.3;9180.0;9221.0;230.0
2.0;0.3;9073.0;9703.0;240.0
2.0;0.3;10039.0;10147.0;250.0
2.0;0.3;364.0;439.0;5.0
2.0;0.3;771.0;820.0;15.0
2.0;0.3;1186.0;1230.0;25.0
2.0;0.3;1547.0;1636.0;35.0
2.0;0.3;1909.0;1978.0;45.0
2.0;0.3;2307.0;2406.0;55.0
2.0;0.3;2784.0;2790.0;65.0
2.0;0.3;3152.0;3224.0;75.0
2.0;0.3;3498.0;3535.0;85.0
2.0;0.3;3910.0;3902.0;95.0
2.0;0.3;4403.0;4343.0;105.0
2.0;0.3;4902.0;4741.0;115.0
2.0;0.3;5288.0;5102.0;125.0
2.0;0.3;5644.0;5492.0;135.0
2.0;0.3;6112.0;6001.0;145.0
2.0;0.3;6356.0;6376.0;155.0
2.0;0.3;6656.0;6803.0;165.0
2.0;0.3;6799.0;7063.0;175.0
2.0;0.3;7121.0;7470.0;185.0
2.0;0.3;7619.0;7908.0;195.0
2.0;0.3;8128.0;8234.0;205.0
2.0;0.3;8505.0;8643.0;215.0
2.0;0.3;9050.0;9098.0;225.0
2.0;0.3;8906.0;9486.0;235.0
2.0;0.3;9714.0;9795.0;245.0
2.0;0.3;283.0;284.0;0.0
2.0;0.3;583.0;640.0;10.0
2.0;0.3;958.0;1023.0;20.0
2.0;0.3;1364.0;1442.0;30.0
2.0;0.3;1750.0;1826.0;40.0
2.0;0.3;2165.0;2203.0;50.0
2.0;0.3;2485.0;2588.0;60.0
2.0;0.3;2968.0;3004.0;70.0
2.0;0.3;3387.0;3414.0;80.0
2.0;0.3;3675.0;3740.0;90.0
2.0;0.3;4173.0;4141.0;100.0
2.0;0.3;4661.0;4594.0;110.0
2.0;0.3;5130.0;5038.0;120.0
2.0;0.3;5439.0;5344.0;130.0
2.0;0.3;5869.0;5800.0;140.0
2.0;0.3;6183.0;6128.0;150.0
2.0;0.3;6501.0;6592.0;160.0
2.0;0.3;6636.0;6844.0;170.0
2.0;0.3;6958.0;7361.0;180.0
2.0;0.3;7387.0;7716.0;190.0
2.0;0.3;7877.0;8092.0;200.0
2.0;0.3;8306.0;8449.0;210.0
2.0;0.3;8741.0;8876.0;220.0
2.0;0.3;8781.0;9298.0;230.0
2.0;0.3;9434.0;9693.0;240.0
2.0;0.3;9953.0;10012.0;250.0
2.0;0.3;364.0;438.0;5.0
2.0;0.3;780.0;834.0;15.0
2.0;0.3;1182.0;1228.0;25.0
2.0;0.3;1586.0;1628.0;35.0
2.0;0.3;1939.0;2037.0;45.0
2.0;0.3;2296.0;2373.0;55.0
2.0;0.3;2750.0;2849.0;65.0
2.0;0.3;3150.0;3226.0;75.0
2.0;0.3;3525.0;3591.0;85.0
2.0;0.3;3965.0;3946.0;95.0
2.0;0.3;4403.0;4388.0;105.0
2.0;0.3;4868.0;4739.0;115.0
2.0;0.3;5306.0;5121.0;125.0
2.0;0.3;5607.0;5498.0;135.0
2.0;0.3;5954.0;5930.0;145.0
2.0;0.3;6246.0;6299.0;155.0
2.0;0.3;6569.0;6786.0;165.0
2.0;0.3;6804.0;7080.0;175.0
2.0;0.3;7159.0;7547.0;185.0
2.0;0.3;7636.0;7822.0;195.0
2.0;0.3;8211.0;8326.0;205.0
2.0;0.3;8646.0;8635.0;215.0
2.0;0.3;8588.0;8954.0;225.0
2.0;0.3;9315.0;9513.0;235.0
2.0;0.3;9767.0;9932.0;245.0
2.0;0.3;284.0;284.0;0.0
2.0;0.3;580.0;625.0;10.0
2.0;0.3;972.0;1034.0;20.0
2.0;0.3;1407.0;1420.0;30.0
2.0;0.3;1716.0;1776.0;40.0
2.0;0.3;2124.0;2184.0;50.0
2.0;0.3;2519.0;2598.0;60.0
2.0;0.3;2949.0;2977.0;70.0
2.0;0.3;3370.0;3395.0;80.0
2.0;0.3;3766.0;3712.0;90.0
2.0;0.3;4245.0;4228.0;100.0
2.0;0.3;4655.0;4529.0;110.0
2.0;0.3;5096.0;4981.0;120.0
2.0;0.3;5420.0;5365.0;130.0
2.0;0.3;5819.0;5714.0;140.0
2.0;0.3;6035.0;6098.0;150.0
2.0;0.3;6328.0;6605.0;160.0
2.0;0.3;6631.0;6939.0;170.0
2.0;0.3;7000.0;7275.0;180.0
2.0;0.3;7446.0;7629.0;190.0
2.0;0.3;8012.0;8075.0;200.0
2.0;0.3;8419.0;8535.0;210.0
2.0;0.3;8471.0;8782.0;220.0
2.0;0.3;9044.0;9304.0;230.0
2.0;0.3;9591.0;9694.0;240.0
2.0;0.3;9963.0;10096.0;250.0
2.0;0.3;362.0;431.0;5.0
2.0;0.3;780.0;833.0;15.0
2.0;0.3;1148.0;1227.0;25.0
2.0;0.3;1548.0;1604.0;35.0
2.0;0.3;1914.0;2002.0;45.0
2.0;0.3;2364.0;2436.0;55.0
2.0;0.3;2739.0;2808.0;65.0
2.0;0.3;3136.0;3177.0;75.0
2.0;0.3;3546.0;3573.0;85.0
2.0;0.3;3998.0;4020.0;95.0
2.0;0.3;4441.0;4403.0;105.0
2.0;0.3;4895.0;4815.0;115.0
2.0;0.3;5214.0;5051.0;125.0
2.0;0.3;5595.0;5522.0;135.0
2.0;0.3;5928.0;5944.0;145.0
2.0;0.3;6113.0;6271.0;155.0
2.0;0.3;6489.0;6740.0;165.0
2.0;0.3;6808.0;7082.0;175.0
2.0;0.3;7336.0;7472.0;185.0
2.0;0.3;7699.0;7854.0;195.0
2.0;0.3;8212.0;8284.0;205.0
2.0;0.3;8203.0;8604.0;215.0
2.0;0.3;8774.0;9021.0;225.0
2.0;0.3;9388.0;9525.0;235.0
2.0;0.3;9805.0;9846.0;245.0
2.0;0.3;281.0;281.0;0.0
2.0;0.3;580.0;638.0;10.0
2.0;0.3;968.0;1009.0;20.0
2.0;0.3;1363.0;1430.0;30.0
2.0;0.3;1728.0;1778.0;40.0
2.0;0.3;2145.0;2240.0;50.0
2.0;0.3;2577.0;2614.0;60.0
2.0;0.3;2907.0;3020.0;70.0
2.0;0.3;3365.0;3349.0;80.0
2.0;0.3;3785.0;3730.0;90.0
2.0;0.3;4201.0;4135.0;100.0
2.0;0.3;4685.0;4591.0;110.0
2.0;0.3;5031.0;4941.0;120.0
2.0;0.3;5410.0;5314.0;130.0
2.0;0.3;5665.0;5656.0;140.0
2.0;0.3;6035.0;6109.0;150.0
2.0;0.3;6350.0;6581.0;160.0
2.0;0.3;6648.0;6837.0;170.0
2.0;0.3;7000.0;7259.0;180.0
2.0;0.3;7606.0;7684.0;190.0
2.0;0.3;7983.0;8161.0;200.0
2.0;0.3;8305.0;8446.0;210.0
2.0;0.3;8587.0;8859.0;220.0
2.0;0.3;9143.0;9339.0;230.0
2.0;0.3;9447.0;9603.0;240.0
