CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2;0.9;2586.0;379.0;60
2;0.9;2994.0;411.0;70
2;0.9;3420.0;426.0;80
2;0.9;3743.0;441.0;90
2;0.9;4145.0;470.0;100
2;0.9;4537.0;504.0;110
2;0.9;4970.0;541.0;120
2;0.9;5347.0;541.0;130
2;0.9;5756.0;567.0;140
2;0.9;6126.0;603.0;150
2;0.9;6622.0;630.0;160
2;0.9;6933.0;650.0;170
2;0.9;7231.0;658.0;180
2;0.9;7733.0;688.0;190
2;0.9;8101.0;725.0;200
2;0.9;8531.0;761.0;210
2;0.9;8806.0;772.0;220
2;0.9;8951.0;806.0;230
2;0.9;9430.0;845.0;240
2;0.9;9834.0;884.0;250
2;0.9;395.0;276.0;5
2;0.9;822.0;284.0;15
2;0.9;1239.0;320.0;25
2;0.9;1602.0;325.0;35
2;0.9;1995.0;341.0;45
2;0.9;2401.0;365.0;55
2;0.9;2757.0;404.0;65
2;0.9;3246.0;434.0;75
2;0.9;3546.0;434.0;85
2;0.9;3968.0;456.0;95
2;0.9;4332.0;490.0;105
2;0.9;4795.0;529.0;115
2;0.9;5100.0;536.0;125
2;0.9;5570.0;555.0;135
2;0.9;5931.0;587.0;145
2;0.9;6352.0;612.0;155
2;0.9;6686.0;647.0;165
2;0.9;7149.0;651.0;175
2;0.9;7569.0;670.0;185
2;0.9;7833.0;703.0;195
2;0.9;8349.0;752.0;205
2;0.9;8568.0;770.0;215
2;0.9;8901.0;799.0;225
2;0.9;9229.0;812.0;235
2;0.9;9525.0;860.0;245
2;0.9;278.0;282.0;0
2;0.9;633.0;288.0;10
2;0.9;1032.0;295.0;20
2;0.9;1431.0;322.0;30
2;0.9;1804.0;322.0;40
2;0.9;2232.0;355.0;50
2;0.9;2602.0;386.0;60
2;0.9;2972.0;419.0;70
2;0.9;3344.0;425.0;80
2;0.9;3755.0;443.0;90
2;0.9;4177.0;480.0;100
2;0.9;4512.0;505.0;110
2;0.9;4872.0;544.0;120
2;0.9;5340.0;551.0;130
2;0.9;5713.0;572.0;140
2;0.9;6165.0;606.0;150
2;0.9;6599.0;640.0;160
2;0.9;6858.0;656.0;170
2;0.9;7328.0;659.0;180
2;0.9;7750.0;681.0;190
2;0.9;8193.0;735.0;200
2;0.9;8516.0;767.0;210
2;0.9;8730.0;765.0;220
2;0.9;8991.0;799.0;230
2;0.9;9365.0;839.0;240
2;0.9;9757.0;879.0;250
2;0.9;397.0;280.0;5
2;0.9;825.0;285.0;15
2;0.9;1254.0;308.0;25
2;0.9;1630.0;321.0;35
2;0.9;2008.0;340.0;45
2;0.9;2399.0;362.0;55
2;0.9;2770.0;403.0;65
2;0.9;3203.0;435.0;75
2;0.9;3537.0;445.0;85
2;0.9;3995.0;461.0;95
2;0.9;4337.0;485.0;105
2;0.9;4761.0;536.0;115
2;0.9;5131.0;539.0;125
2;0.9;5530.0;557.0;135
2;0.9;5929.0;582.0;145
2;0.9;6308.0;622.0;155
2;0.9;6720.0;644.0;165
2;0.9;7141.0;654.0;175
2;0.9;7537.0;672.0;185
2;0.9;7997.0;733.0;195
2;0.9;8242.0;760.0;205
2;0.9;8479.0;787.0;215
2;0.9;8899.0;794.0;225
2;0.9;9212.0;831.0;235
2;0.9;9688.0;858.0;245
2;0.9;277.0;282.0;0
2;0.9;634.0;279.0;10
2;0.9;1013.0;296.0;20
2;0.9;1430.0;327.0;30
2;0.9;1838.0;319.0;40
2;0.9;2181.0;356.0;50
2;0.9;2595.0;383.0;60
2;0.9;2976.0;411.0;70
2;0.9;3364.0;426.0;80
2;0.9;3727.0;442.0;90
2;0.9;4140.0;477.0;100
2;0.9;4584.0;515.0;110
2;0.9;4967.0;550.0;120
2;0.9;5308.0;546.0;130
2;0.9;5812.0;578.0;140
2;0.9;6230.0;611.0;150
2;0.9;6541.0;635.0;160
2;0.9;6994.0;644.0;170
2;0.9;7284.0;672.0;180
2;0.9;7627.0;688.0;190
2;0.9;8035.0;736.0;200
2;0.9;8488.0;765.0;210
2;0.9;8594.0;786.0;220
2;0.9;8982.0;799.0;230
2;0.9;9489.0;831.0;240
2;0.9;9905.0;882.0;250
2;0.9;394.0;280.0;5
2;0.9;831.0;286.0;15
2;0.9;1235.0;307.0;25
2;0.9;1629.0;323.0;35
2;0.9;2043.0;342.0;45
2;0.9;2420.0;359.0;55
2;0.9;2815.0;403.0;65
2;0.9;3166.0;427.0;75
2;0.9;3592.0;438.0;85
2;0.9;3937.0;458.0;95
2;0.9;4375.0;494.0;105
2;0.9;4782.0;531.0;115
2;0.9;5108.0;542.0;125
2;0.9;5502.0;552.0;135
2;0.9;6007.0;587.0;145
2;0.9;6308.0;607.0;155
2;0.9;6721.0;645.0;165
2;0.9;7073.0;644.0;175
2;0.9;7471.0;675.0;185
2;0.9;7924.0;707.0;195
2;0.9;8313.0;749.0;205
2;0.9;8530.0;790.0;215
2;0.9;8917.0;800.0;225
2;0.9;9307.0;835.0;235
2;0.9;9637.0;866.0;245
2;0.9;272.0;277.0;0
2;0.9;634.0;282.0;10
2;0.9;1025.0;297.0;20
2;0.9;1405.0;324.0;30
2;0.9;1801.0;341.0;40
2;0.9;2204.0;355.0;50
2;0.9;2583.0;387.0;60
2;0.9;2993.0;427.0;70
2;0.9;3346.0;427.0;80
2;0.9;3695.0;450.0;90
2;0.9;4133.0;472.0;100
2;0.9;4560.0;505.0;110
2;0.9;4968.0;550.0;120
2;0.9;5384.0;549.0;130
2;0.9;5761.0;571.0;140
2;0.9;6136.0;596.0;150
2;0.9;6579.0;637.0;160
2;0.9;6935.0;652.0;170
2;0.9;7372.0;664.0;180
2;0.9;7727.0;700.0;190
2;0.9;7990.0;727.0;200
2;0.9;8324.0;762.0;210
2;0.9;8542.0;784.0;220
2;0.9;8994.0;814.0;230
2;0.9;9428.0;849.0;240
2;0.9;9885.0;886.0;250
2;0.9;391.0;281.0;5
2;0.9;820.0;283.0;15
2;0.9;1223.0;327.0;25
2;0.9;1622.0;316.0;35
2;0.9;2010.0;339.0;45
2;0.9;2438.0;372.0;55
2;0.9;2828.0;397.0;65
2;0.9;3180.0;426.0;75
2;0.9;3586.0;461.0;85
2;0.9;3946.0;455.0;95
2;0.9;4355.0;487.0;105
2;0.9;4774.0;537.0;115
2;0.9;5149.0;538.0;125
2;0.9;5428.0;548.0;135
2;0.9;5882.0;581.0;145
2;0.9;6138.0;614.0;155
2;0.9;6531.0;647.0;165
2;0.9;6848.0;657.0;175
2;0.9;7327.0;692.0;185
2;0.9;7808.0;697.0;195
