CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.8;5748.0;499.0;135.0
2.0;0.8;6215.0;499.0;145.0
2.0;0.8;6579.0;515.0;155.0
2.0;0.8;7059.0;542.0;165.0
2.0;0.8;7270.0;525.0;175.0
2.0;0.8;7877.0;538.0;185.0
2.0;0.8;8286.0;555.0;195.0
2.0;0.8;8707.0;551.0;205.0
2.0;0.8;9198.0;586.0;215.0
2.0;0.8;9624.0;590.0;225.0
2.0;0.8;9976.0;576.0;235.0
2.0;0.8;10472.0;588.0;245.0
2.0;0.8;284.0;283.0;0.0
2.0;0.8;635.0;282.0;10.0
2.0;0.8;1026.0;286.0;20.0
2.0;0.8;1448.0;314.0;30.0
2.0;0.8;1884.0;337.0;40.0
2.0;0.8;2243.0;325.0;50.0
2.0;0.8;2739.0;364.0;60.0
2.0;0.8;3122.0;392.0;70.0
2.0;0.8;3530.0;434.0;80.0
2.0;0.8;3937.0;422.0;90.0
2.0;0.8;4317.0;431.0;100.0
2.0;0.8;4725.0;451.0;110.0
2.0;0.8;5166.0;482.0;120.0
2.0;0.8;5589.0;478.0;130.0
2.0;0.8;5939.0;481.0;140.0
2.0;0.8;6375.0;497.0;150.0
2.0;0.8;6684.0;519.0;160.0
2.0;0.8;7288.0;544.0;170.0
2.0;0.8;7697.0;524.0;180.0
2.0;0.8;8033.0;529.0;190.0
2.0;0.8;8531.0;545.0;200.0
2.0;0.8;9035.0;554.0;210.0
2.0;0.8;9285.0;569.0;220.0
2.0;0.8;9829.0;560.0;230.0
2.0;0.8;10088.0;561.0;240.0
2.0;0.8;10556.0;568.0;250.0
2.0;0.8;395.0;283.0;5.0
2.0;0.8;831.0;288.0;15.0
2.0;0.8;1257.0;305.0;25.0
2.0;0.8;1663.0;321.0;35.0
2.0;0.8;2087.0;324.0;45.0
2.0;0.8;2495.0;343.0;55.0
2.0;0.8;2877.0;377.0;65.0
2.0;0.8;3330.0;404.0;75.0
2.0;0.8;3708.0;408.0;85.0
2.0;0.8;4174.0;411.0;95.0
2.0;0.8;4520.0;431.0;105.0
2.0;0.8;5022.0;471.0;115.0
2.0;0.8;5357.0;491.0;125.0
2.0;0.8;5821.0;476.0;135.0
2.0;0.8;6118.0;482.0;145.0
2.0;0.8;6552.0;499.0;155.0
2.0;0.8;7059.0;529.0;165.0
2.0;0.8;7478.0;534.0;175.0
2.0;0.8;7982.0;516.0;185.0
2.0;0.8;8407.0;538.0;195.0
2.0;0.8;8778.0;539.0;205.0
2.0;0.8;9129.0;556.0;215.0
2.0;0.8;9493.0;566.0;225.0
2.0;0.8;10077.0;558.0;235.0
2.0;0.8;10456.0;563.0;245.0
2.0;0.8;279.0;283.0;0.0
2.0;0.8;616.0;284.0;10.0
2.0;0.8;1029.0;286.0;20.0
2.0;0.8;1437.0;311.0;30.0
2.0;0.8;1852.0;325.0;40.0
2.0;0.8;2261.0;335.0;50.0
2.0;0.8;2691.0;356.0;60.0
2.0;0.8;3115.0;385.0;70.0
2.0;0.8;3485.0;414.0;80.0
2.0;0.8;3899.0;412.0;90.0
2.0;0.8;4350.0;427.0;100.0
2.0;0.8;4800.0;448.0;110.0
2.0;0.8;5158.0;468.0;120.0
2.0;0.8;5512.0;474.0;130.0
2.0;0.8;5919.0;477.0;140.0
2.0;0.8;6414.0;494.0;150.0
2.0;0.8;6793.0;506.0;160.0
2.0;0.8;7246.0;533.0;170.0
2.0;0.8;7778.0;517.0;180.0
2.0;0.8;8136.0;525.0;190.0
2.0;0.8;8455.0;533.0;200.0
2.0;0.8;8946.0;548.0;210.0
2.0;0.8;9373.0;555.0;220.0
2.0;0.8;9716.0;558.0;230.0
2.0;0.8;10329.0;553.0;240.0
2.0;0.8;10548.0;552.0;250.0
2.0;0.8;394.0;283.0;5.0
2.0;0.8;832.0;283.0;15.0
2.0;0.8;1244.0;298.0;25.0
2.0;0.8;1649.0;327.0;35.0
2.0;0.8;2027.0;324.0;45.0
2.0;0.8;2476.0;340.0;55.0
2.0;0.8;2930.0;368.0;65.0
2.0;0.8;3312.0;401.0;75.0
2.0;0.8;3680.0;408.0;85.0
2.0;0.8;4126.0;410.0;95.0
2.0;0.8;4600.0;431.0;105.0
2.0;0.8;4974.0;454.0;115.0
2.0;0.8;5248.0;473.0;125.0
2.0;0.8;5714.0;470.0;135.0
2.0;0.8;6238.0;480.0;145.0
2.0;0.8;6670.0;492.0;155.0
2.0;0.8;7019.0;506.0;165.0
2.0;0.8;7434.0;526.0;175.0
2.0;0.8;7918.0;508.0;185.0
2.0;0.8;8359.0;529.0;195.0
2.0;0.8;8704.0;527.0;205.0
2.0;0.8;9081.0;535.0;215.0
2.0;0.8;9638.0;547.0;225.0
2.0;0.8;10070.0;536.0;235.0
2.0;0.8;10356.0;541.0;245.0
2.0;0.8;280.0;282.0;0.0
2.0;0.8;637.0;284.0;10.0
2.0;0.8;1017.0;286.0;20.0
2.0;0.8;1485.0;314.0;30.0
2.0;0.8;1828.0;336.0;40.0
2.0;0.8;2258.0;328.0;50.0
2.0;0.8;2689.0;348.0;60.0
2.0;0.8;3069.0;378.0;70.0
2.0;0.8;3555.0;408.0;80.0
2.0;0.8;3884.0;399.0;90.0
2.0;0.8;4289.0;416.0;100.0
2.0;0.8;4712.0;443.0;110.0
2.0;0.8;5182.0;473.0;120.0
2.0;0.8;5509.0;468.0;130.0
2.0;0.8;6021.0;469.0;140.0
2.0;0.8;6467.0;485.0;150.0
2.0;0.8;6803.0;494.0;160.0
2.0;0.8;7328.0;507.0;170.0
2.0;0.8;7657.0;494.0;180.0
2.0;0.8;8178.0;506.0;190.0
2.0;0.8;8498.0;511.0;200.0
2.0;0.8;8997.0;532.0;210.0
2.0;0.8;9433.0;541.0;220.0
2.0;0.8;9880.0;529.0;230.0
2.0;0.8;10258.0;539.0;240.0
2.0;0.8;10656.0;554.0;250.0
2.0;0.8;387.0;280.0;5.0
2.0;0.8;834.0;286.0;15.0
2.0;0.8;1235.0;299.0;25.0
2.0;0.8;1652.0;322.0;35.0
2.0;0.8;2059.0;317.0;45.0
2.0;0.8;2478.0;335.0;55.0
2.0;0.8;2872.0;361.0;65.0
2.0;0.8;3298.0;390.0;75.0
2.0;0.8;3740.0;420.0;85.0
2.0;0.8;4125.0;402.0;95.0
2.0;0.8;4529.0;424.0;105.0
2.0;0.8;4946.0;455.0;115.0
2.0;0.8;5298.0;468.0;125.0
2.0;0.8;5757.0;466.0;135.0
2.0;0.8;6194.0;478.0;145.0
2.0;0.8;6679.0;489.0;155.0
2.0;0.8;7096.0;501.0;165.0
2.0;0.8;7392.0;511.0;175.0
2.0;0.8;7932.0;501.0;185.0
2.0;0.8;8395.0;509.0;195.0
2.0;0.8;8697.0;510.0;205.0
2.0;0.8;9082.0;521.0;215.0
2.0;0.8;9559.0;538.0;225.0
2.0;0.8;10028.0;531.0;235.0
2.0;0.8;10457.0;538.0;245.0
2.0;0.8;281.0;282.0;0.0
2.0;0.8;621.0;280.0;10.0
2.0;0.8;1035.0;287.0;20.0
2.0;0.8;1461.0;315.0;30.0
2.0;0.8;1813.0;324.0;40.0
2.0;0.8;2226.0;335.0;50.0
2.0;0.8;2709.0;349.0;60.0
2.0;0.8;3109.0;380.0;70.0
2.0;0.8;3480.0;405.0;80.0
2.0;0.8;3959.0;385.0;90.0
2.0;0.8;4381.0;416.0;100.0
2.0;0.8;4781.0;438.0;110.0
2.0;0.8;5193.0;459.0;120.0
2.0;0.8;5533.0;467.0;130.0
2.0;0.8;6082.0;457.0;140.0
2.0;0.8;6436.0;477.0;150.0
2.0;0.8;6903.0;496.0;160.0
2.0;0.8;7334.0;509.0;170.0
2.0;0.8;7653.0;495.0;180.0
2.0;0.8;8089.0;499.0;190.0
2.0;0.8;8495.0;501.0;200.0
2.0;0.8;9023.0;524.0;210.0
2.0;0.8;9427.0;533.0;220.0
2.0;0.8;9695.0;525.0;230.0
2.0;0.8;10266.0;530.0;240.0
2.0;0.8;10585.0;532.0;250.0
2.0;0.8;393.0;281.0;5.0
2.0;0.8;833.0;287.0;15.0
2.0;0.8;1258.0;307.0;25.0
2.0;0.8;1643.0;323.0;35.0
2.0;0.8;2050.0;324.0;45.0
2.0;0.8;2477.0;339.0;55.0
2.0;0.8;2895.0;361.0;65.0
2.0;0.8;3381.0;397.0;75.0
2.0;0.8;3711.0;394.0;85.0
2.0;0.8;4104.0;405.0;95.0
2.0;0.8;4485.0;415.0;105.0
2.0;0.8;4933.0;448.0;115.0
2.0;0.8;5413.0;471.0;125.0
2.0;0.8;5765.0;459.0;135.0
2.0;0.8;6233.0;462.0;145.0
2.0;0.8;6736.0;485.0;155.0
2.0;0.8;7115.0;499.0;165.0
2.0;0.8;7439.0;500.0;175.0
2.0;0.8;7947.0;486.0;185.0
2.0;0.8;8306.0;498.0;195.0
2.0;0.8;8639.0;505.0;205.0
2.0;0.8;9147.0;524.0;215.0
2.0;0.8;9550.0;528.0;225.0
2.0;0.8;9930.0;519.0;235.0
2.0;0.8;10356.0;529.0;245.0
2.0;0.8;283.0;285.0;0.0
2.0;0.8;612.0;279.0;10.0
2.0;0.8;1031.0;286.0;20.0
2.0;0.8;1463.0;313.0;30.0
2.0;0.8;1819.0;315.0;40.0
2.0;0.8;2255.0;339.0;50.0
2.0;0.8;2643.0;346.0;60.0
2.0;0.8;3099.0;383.0;70.0
2.0;0.8;3471.0;399.0;80.0
2.0;0.8;3970.0;395.0;90.0
2.0;0.8;4331.0;413.0;100.0
2.0;0.8;4668.0;430.0;110.0
2.0;0.8;5211.0;461.0;120.0
2.0;0.8;5550.0;455.0;130.0
2.0;0.8;5962.0;452.0;140.0
2.0;0.8;6494.0;477.0;150.0
2.0;0.8;6923.0;486.0;160.0
2.0;0.8;7237.0;499.0;170.0
2.0;0.8;7636.0;514.0;180.0
2.0;0.8;8061.0;490.0;190.0
2.0;0.8;8511.0;504.0;200.0
2.0;0.8;8999.0;513.0;210.0
2.0;0.8;9386.0;533.0;220.0
2.0;0.8;9711.0;525.0;230.0
2.0;0.8;10210.0;524.0;240.0
2.0;0.8;10527.0;530.0;250.0
2.0;0.8;389.0;279.0;5.0
2.0;0.8;815.0;282.0;15.0
2.0;0.8;1251.0;300.0;25.0
2.0;0.8;1665.0;320.0;35.0
2.0;0.8;2086.0;319.0;45.0
2.0;0.8;2491.0;338.0;55.0
2.0;0.8;2884.0;363.0;65.0
2.0;0.8;3283.0;387.0;75.0
2.0;0.8;3699.0;403.0;85.0
2.0;0.8;4076.0;403.0;95.0
2.0;0.8;4519.0;420.0;105.0
2.0;0.8;4939.0;440.0;115.0
2.0;0.8;5386.0;471.0;125.0
2.0;0.8;5779.0;450.0;135.0
2.0;0.8;6208.0;460.0;145.0
2.0;0.8;6651.0;472.0;155.0
2.0;0.8;7129.0;495.0;165.0
2.0;0.8;7503.0;505.0;175.0
2.0;0.8;7851.0;481.0;185.0
2.0;0.8;8365.0;498.0;195.0
2.0;0.8;8771.0;510.0;205.0
2.0;0.8;9020.0;502.0;215.0
2.0;0.8;9612.0;518.0;225.0
2.0;0.8;10009.0;516.0;235.0
2.0;0.8;10395.0;520.0;245.0
2.0;0.8;284.0;283.0;0.0
2.0;0.8;621.0;278.0;10.0
2.0;0.8;1044.0;290.0;20.0
2.0;0.8;1452.0;305.0;30.0
2.0;0.8;1861.0;322.0;40.0
2.0;0.8;2252.0;340.0;50.0
2.0;0.8;2690.0;349.0;60.0
2.0;0.8;3108.0;374.0;70.0
2.0;0.8;3475.0;401.0;80.0
2.0;0.8;3890.0;393.0;90.0
2.0;0.8;4369.0;413.0;100.0
2.0;0.8;4797.0;435.0;110.0
2.0;0.8;5153.0;454.0;120.0
2.0;0.8;5640.0;467.0;130.0
2.0;0.8;6010.0;467.0;140.0
2.0;0.8;6463.0;467.0;150.0
2.0;0.8;6801.0;482.0;160.0
2.0;0.8;7234.0;504.0;170.0
2.0;0.8;7755.0;489.0;180.0
2.0;0.8;8124.0;484.0;190.0
2.0;0.8;8533.0;490.0;200.0
2.0;0.8;9033.0;508.0;210.0
2.0;0.8;9270.0;522.0;220.0
2.0;0.8;9760.0;521.0;230.0
2.0;0.8;10158.0;521.0;240.0
2.0;0.8;10510.0;529.0;250.0
2.0;0.8;392.0;280.0;5.0
2.0;0.8;830.0;288.0;15.0
2.0;0.8;1238.0;304.0;25.0
2.0;0.8;1670.0;330.0;35.0
2.0;0.8;2049.0;321.0;45.0
2.0;0.8;2442.0;340.0;55.0
2.0;0.8;2925.0;366.0;65.0
2.0;0.8;3241.0;389.0;75.0
2.0;0.8;3676.0;397.0;85.0
2.0;0.8;4038.0;387.0;95.0
2.0;0.8;4517.0;424.0;105.0
2.0;0.8;4958.0;440.0;115.0
2.0;0.8;5379.0;464.0;125.0
2.0;0.8;5766.0;451.0;135.0
2.0;0.8;6190.0;455.0;145.0
2.0;0.8;6726.0;484.0;155.0
2.0;0.8;7093.0;489.0;165.0
2.0;0.8;7401.0;498.0;175.0
2.0;0.8;7945.0;491.0;185.0
2.0;0.8;8324.0;494.0;195.0
2.0;0.8;8695.0;503.0;205.0
2.0;0.8;9156.0;515.0;215.0
2.0;0.8;9523.0;507.0;225.0
2.0;0.8;10007.0;516.0;235.0
2.0;0.8;10264.0;521.0;245.0
2.0;0.8;285.0;285.0;0.0
2.0;0.8;613.0;277.0;10.0
2.0;0.8;1032.0;289.0;20.0
2.0;0.8;1464.0;314.0;30.0
2.0;0.8;1865.0;329.0;40.0
2.0;0.8;2244.0;332.0;50.0
2.0;0.8;2683.0;350.0;60.0
2.0;0.8;3100.0;374.0;70.0
2.0;0.8;3535.0;398.0;80.0
2.0;0.8;3908.0;393.0;90.0
2.0;0.8;4288.0;405.0;100.0
2.0;0.8;4731.0;426.0;110.0
2.0;0.8;5175.0;449.0;120.0
2.0;0.8;5586.0;472.0;130.0
2.0;0.8;6007.0;446.0;140.0
2.0;0.8;6460.0;459.0;150.0
2.0;0.8;6804.0;481.0;160.0
2.0;0.8;7169.0;495.0;170.0
2.0;0.8;7692.0;471.0;180.0
2.0;0.8;8118.0;488.0;190.0
2.0;0.8;8453.0;492.0;200.0
2.0;0.8;8972.0;512.0;210.0
2.0;0.8;9384.0;503.0;220.0
2.0;0.8;9611.0;517.0;230.0
2.0;0.8;10122.0;515.0;240.0
2.0;0.8;10362.0;521.0;250.0
2.0;0.8;392.0;279.0;5.0
2.0;0.8;820.0;285.0;15.0
2.0;0.8;1243.0;304.0;25.0
2.0;0.8;1656.0;318.0;35.0
2.0;0.8;2078.0;324.0;45.0
2.0;0.8;2502.0;334.0;55.0
2.0;0.8;2887.0;360.0;65.0
2.0;0.8;3356.0;386.0;75.0
2.0;0.8;3665.0;403.0;85.0
2.0;0.8;4102.0;396.0;95.0
2.0;0.8;4546.0;405.0;105.0
2.0;0.8;5044.0;446.0;115.0
2.0;0.8;5354.0;459.0;125.0
2.0;0.8;5762.0;444.0;135.0
2.0;0.8;6196.0;452.0;145.0
2.0;0.8;6644.0;471.0;155.0
2.0;0.8;7067.0;483.0;165.0
2.0;0.8;7424.0;495.0;175.0
2.0;0.8;7897.0;488.0;185.0
2.0;0.8;8320.0;487.0;195.0
2.0;0.8;8797.0;505.0;205.0
2.0;0.8;9063.0;511.0;215.0
2.0;0.8;9556.0;515.0;225.0
2.0;0.8;9927.0;511.0;235.0
2.0;0.8;10112.0;507.0;245.0
2.0;0.8;283.0;284.0;0.0
2.0;0.8;600.0;279.0;10.0
2.0;0.8;1027.0;287.0;20.0
2.0;0.8;1438.0;305.0;30.0
2.0;0.8;1795.0;320.0;40.0
2.0;0.8;2236.0;335.0;50.0
2.0;0.8;2662.0;346.0;60.0
2.0;0.8;3085.0;371.0;70.0
2.0;0.8;3469.0;398.0;80.0
2.0;0.8;3883.0;392.0;90.0
2.0;0.8;4367.0;409.0;100.0
2.0;0.8;4785.0;428.0;110.0
2.0;0.8;5280.0;447.0;120.0
2.0;0.8;5571.0;459.0;130.0
2.0;0.8;5989.0;447.0;140.0
2.0;0.8;6345.0;456.0;150.0
2.0;0.8;6847.0;480.0;160.0
2.0;0.8;7207.0;494.0;170.0
2.0;0.8;7661.0;475.0;180.0
2.0;0.8;8003.0;477.0;190.0
2.0;0.8;8502.0;491.0;200.0
2.0;0.8;9024.0;508.0;210.0
2.0;0.8;9293.0;501.0;220.0
2.0;0.8;9678.0;509.0;230.0
2.0;0.8;10094.0;516.0;240.0
2.0;0.8;10201.0;522.0;250.0
2.0;0.8;389.0;278.0;5.0
2.0;0.8;828.0;283.0;15.0
2.0;0.8;1248.0;299.0;25.0
2.0;0.8;1643.0;340.0;35.0
2.0;0.8;2051.0;328.0;45.0
2.0;0.8;2497.0;330.0;55.0
2.0;0.8;2856.0;357.0;65.0
2.0;0.8;3285.0;387.0;75.0
2.0;0.8;3657.0;410.0;85.0
2.0;0.8;4115.0;401.0;95.0
2.0;0.8;4579.0;417.0;105.0
2.0;0.8;4895.0;435.0;115.0
2.0;0.8;5379.0;457.0;125.0
2.0;0.8;5754.0;438.0;135.0
2.0;0.8;6268.0;453.0;145.0
2.0;0.8;6610.0;455.0;155.0
2.0;0.8;7071.0;482.0;165.0
2.0;0.8;7493.0;492.0;175.0
2.0;0.8;7796.0;477.0;185.0
2.0;0.8;8297.0;477.0;195.0
2.0;0.8;8660.0;499.0;205.0
2.0;0.8;9040.0;501.0;215.0
2.0;0.8;9447.0;506.0;225.0
2.0;0.8;9888.0;507.0;235.0
2.0;0.8;9929.0;508.0;245.0
2.0;0.8;284.0;284.0;0.0
2.0;0.8;605.0;281.0;10.0
2.0;0.8;1025.0;285.0;20.0
2.0;0.8;1483.0;309.0;30.0
2.0;0.8;1836.0;325.0;40.0
2.0;0.8;2252.0;323.0;50.0
2.0;0.8;2637.0;351.0;60.0
2.0;0.8;3145.0;369.0;70.0
2.0;0.8;3536.0;398.0;80.0
2.0;0.8;3899.0;392.0;90.0
2.0;0.8;4389.0;401.0;100.0
2.0;0.8;4769.0;417.0;110.0
2.0;0.8;5149.0;443.0;120.0
2.0;0.8;5574.0;472.0;130.0
2.0;0.8;6010.0;443.0;140.0
2.0;0.8;6409.0;452.0;150.0
2.0;0.8;6901.0;478.0;160.0
2.0;0.8;7212.0;496.0;170.0
2.0;0.8;7624.0;473.0;180.0
2.0;0.8;8164.0;480.0;190.0
2.0;0.8;8584.0;487.0;200.0
2.0;0.8;9026.0;497.0;210.0
2.0;0.8;9278.0;507.0;220.0
2.0;0.8;9675.0;505.0;230.0
2.0;0.8;9997.0;512.0;240.0
2.0;0.8;9926.0;513.0;250.0
2.0;0.8;394.0;284.0;5.0
2.0;0.8;820.0;284.0;15.0
2.0;0.8;1225.0;299.0;25.0
2.0;0.8;1671.0;316.0;35.0
2.0;0.8;2029.0;319.0;45.0
2.0;0.8;2507.0;333.0;55.0
2.0;0.8;2841.0;353.0;65.0
2.0;0.8;3343.0;387.0;75.0
2.0;0.8;3656.0;392.0;85.0
2.0;0.8;4178.0;395.0;95.0
2.0;0.8;4538.0;417.0;105.0
2.0;0.8;5059.0;436.0;115.0
2.0;0.8;5360.0;455.0;125.0
2.0;0.8;5688.0;446.0;135.0
