CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.9;591.0;284.0;10.0
2.0;0.9;1006.0;291.0;20.0
2.0;0.9;1398.0;321.0;30.0
2.0;0.9;1733.0;325.0;40.0
2.0;0.9;2174.0;346.0;50.0
2.0;0.9;2566.0;383.0;60.0
2.0;0.9;2978.0;408.0;70.0
2.0;0.9;3339.0;420.0;80.0
2.0;0.9;3711.0;440.0;90.0
2.0;0.9;4103.0;463.0;100.0
2.0;0.9;4573.0;491.0;110.0
2.0;0.9;4999.0;536.0;120.0
2.0;0.9;5295.0;522.0;130.0
2.0;0.9;5698.0;548.0;140.0
2.0;0.9;6176.0;590.0;150.0
2.0;0.9;6498.0;604.0;160.0
2.0;0.9;6898.0;627.0;170.0
2.0;0.9;7307.0;631.0;180.0
2.0;0.9;7764.0;667.0;190.0
2.0;0.9;8047.0;696.0;200.0
2.0;0.9;8354.0;735.0;210.0
2.0;0.9;8661.0;750.0;220.0
2.0;0.9;9178.0;775.0;230.0
2.0;0.9;9367.0;815.0;240.0
2.0;0.9;9957.0;845.0;250.0
2.0;0.9;390.0;281.0;5.0
2.0;0.9;812.0;289.0;15.0
2.0;0.9;1189.0;312.0;25.0
2.0;0.9;1596.0;323.0;35.0
2.0;0.9;1951.0;331.0;45.0
2.0;0.9;2387.0;370.0;55.0
2.0;0.9;2824.0;402.0;65.0
2.0;0.9;3179.0;429.0;75.0
2.0;0.9;3608.0;422.0;85.0
2.0;0.9;3992.0;457.0;95.0
2.0;0.9;4398.0;482.0;105.0
2.0;0.9;4818.0;520.0;115.0
2.0;0.9;5211.0;530.0;125.0
2.0;0.9;5466.0;543.0;135.0
2.0;0.9;5950.0;570.0;145.0
2.0;0.9;6328.0;609.0;155.0
2.0;0.9;6745.0;643.0;165.0
2.0;0.9;7086.0;645.0;175.0
2.0;0.9;7521.0;654.0;185.0
2.0;0.9;7839.0;689.0;195.0
2.0;0.9;8193.0;729.0;205.0
2.0;0.9;8483.0;782.0;215.0
2.0;0.9;8900.0;776.0;225.0
2.0;0.9;9334.0;809.0;235.0
2.0;0.9;9599.0;838.0;245.0
2.0;0.9;272.0;277.0;0.0
2.0;0.9;604.0;272.0;10.0
2.0;0.9;1005.0;299.0;20.0
2.0;0.9;1381.0;320.0;30.0
2.0;0.9;1757.0;332.0;40.0
2.0;0.9;2210.0;350.0;50.0
2.0;0.9;2583.0;384.0;60.0
2.0;0.9;2974.0;410.0;70.0
2.0;0.9;3327.0;426.0;80.0
2.0;0.9;3750.0;437.0;90.0
