CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.8;591.0;282.0;10.0
2.0;0.8;982.0;290.0;20.0
2.0;0.8;1404.0;310.0;30.0
2.0;0.8;1743.0;317.0;40.0
2.0;0.8;2215.0;333.0;50.0
2.0;0.8;2559.0;357.0;60.0
2.0;0.8;2982.0;392.0;70.0
2.0;0.8;3358.0;403.0;80.0
2.0;0.8;3752.0;405.0;90.0
2.0;0.8;4122.0;437.0;100.0
2.0;0.8;4628.0;477.0;110.0
2.0;0.8;4920.0;520.0;120.0
2.0;0.8;5384.0;543.0;130.0
2.0;0.8;5813.0;575.0;140.0
2.0;0.8;6101.0;606.0;150.0
2.0;0.8;6617.0;625.0;160.0
2.0;0.8;7060.0;654.0;170.0
2.0;0.8;7549.0;655.0;180.0
2.0;0.8;7928.0;676.0;190.0
2.0;0.8;8313.0;705.0;200.0
2.0;0.8;8681.0;727.0;210.0
2.0;0.8;8937.0;744.0;220.0
2.0;0.8;9453.0;760.0;230.0
2.0;0.8;9596.0;771.0;240.0
2.0;0.8;9810.0;793.0;250.0
2.0;0.8;390.0;284.0;5.0
2.0;0.8;815.0;285.0;15.0
2.0;0.8;1205.0;307.0;25.0
2.0;0.8;1568.0;321.0;35.0
2.0;0.8;1961.0;314.0;45.0
2.0;0.8;2372.0;343.0;55.0
2.0;0.8;2784.0;375.0;65.0
2.0;0.8;3185.0;412.0;75.0
2.0;0.8;3571.0;435.0;85.0
2.0;0.8;4007.0;464.0;95.0
2.0;0.8;4420.0;497.0;105.0
2.0;0.8;4773.0;539.0;115.0
2.0;0.8;5183.0;550.0;125.0
2.0;0.8;5568.0;549.0;135.0
2.0;0.8;6144.0;578.0;145.0
2.0;0.8;6585.0;606.0;155.0
2.0;0.8;6874.0;634.0;165.0
2.0;0.8;7266.0;648.0;175.0
2.0;0.8;7640.0;665.0;185.0
2.0;0.8;7990.0;679.0;195.0
2.0;0.8;8455.0;703.0;205.0
2.0;0.8;8554.0;728.0;215.0
2.0;0.8;8909.0;733.0;225.0
2.0;0.8;9278.0;737.0;235.0
2.0;0.8;9899.0;773.0;245.0
2.0;0.8;275.0;279.0;0.0
2.0;0.8;589.0;283.0;10.0
2.0;0.8;982.0;289.0;20.0
2.0;0.8;1389.0;311.0;30.0
2.0;0.8;1765.0;325.0;40.0
2.0;0.8;2197.0;343.0;50.0
2.0;0.8;2563.0;377.0;60.0
2.0;0.8;3036.0;418.0;70.0
