CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.7;590.0;287.0;10.0
2.0;0.7;1005.0;323.0;20.0
2.0;0.7;1403.0;352.0;30.0
2.0;0.7;1812.0;381.0;40.0
2.0;0.7;2174.0;425.0;50.0
2.0;0.7;2583.0;469.0;60.0
2.0;0.7;3007.0;508.0;70.0
2.0;0.7;3411.0;545.0;80.0
2.0;0.7;3835.0;588.0;90.0
2.0;0.7;4281.0;676.0;100.0
2.0;0.7;4622.0;723.0;110.0
2.0;0.7;4965.0;794.0;120.0
2.0;0.7;5278.0;832.0;130.0
2.0;0.7;5697.0;879.0;140.0
2.0;0.7;6112.0;934.0;150.0
2.0;0.7;6445.0;970.0;160.0
2.0;0.7;6782.0;1008.0;170.0
2.0;0.7;7015.0;1024.0;180.0
2.0;0.7;7556.0;1067.0;190.0
2.0;0.7;8091.0;1123.0;200.0
2.0;0.7;8487.0;1159.0;210.0
2.0;0.7;8857.0;1187.0;220.0
2.0;0.7;9424.0;1216.0;230.0
2.0;0.7;9884.0;1252.0;240.0
2.0;0.7;10150.0;1310.0;250.0
2.0;0.7;392.0;275.0;5.0
2.0;0.7;778.0;299.0;15.0
2.0;0.7;1201.0;340.0;25.0
2.0;0.7;1586.0;375.0;35.0
2.0;0.7;1996.0;401.0;45.0
2.0;0.7;2408.0;447.0;55.0
2.0;0.7;2835.0;494.0;65.0
2.0;0.7;3287.0;552.0;75.0
2.0;0.7;3627.0;585.0;85.0
2.0;0.7;3979.0;657.0;95.0
2.0;0.7;4354.0;713.0;105.0
2.0;0.7;4722.0;758.0;115.0
2.0;0.7;5056.0;814.0;125.0
2.0;0.7;5407.0;846.0;135.0
2.0;0.7;5814.0;891.0;145.0
2.0;0.7;6179.0;933.0;155.0
2.0;0.7;6574.0;957.0;165.0
2.0;0.7;7119.0;1006.0;175.0
2.0;0.7;7375.0;1043.0;185.0
2.0;0.7;7959.0;1101.0;195.0
2.0;0.7;8390.0;1116.0;205.0
2.0;0.7;8819.0;1143.0;215.0
2.0;0.7;9063.0;1183.0;225.0
2.0;0.7;9460.0;1212.0;235.0
2.0;0.7;10122.0;1229.0;245.0
2.0;0.7;272.0;276.0;0.0
2.0;0.7;577.0;282.0;10.0
2.0;0.7;991.0;322.0;20.0
2.0;0.7;1425.0;351.0;30.0
2.0;0.7;1802.0;384.0;40.0
2.0;0.7;2225.0;439.0;50.0
2.0;0.7;2584.0;498.0;60.0
2.0;0.7;2979.0;559.0;70.0
2.0;0.7;3347.0;599.0;80.0
2.0;0.7;3705.0;638.0;90.0
2.0;0.7;4179.0;694.0;100.0
2.0;0.7;4484.0;745.0;110.0
2.0;0.7;4856.0;777.0;120.0
2.0;0.7;5200.0;825.0;130.0
2.0;0.7;5626.0;862.0;140.0
2.0;0.7;6121.0;915.0;150.0
2.0;0.7;6470.0;950.0;160.0
2.0;0.7;6812.0;981.0;170.0
2.0;0.7;7241.0;998.0;180.0
2.0;0.7;7725.0;1049.0;190.0
2.0;0.7;8194.0;1105.0;200.0
2.0;0.7;8546.0;1129.0;210.0
2.0;0.7;8921.0;1158.0;220.0
2.0;0.7;9545.0;1157.0;230.0
2.0;0.7;10059.0;1208.0;240.0
2.0;0.7;10387.0;1246.0;250.0
2.0;0.7;389.0;278.0;5.0
2.0;0.7;790.0;302.0;15.0
2.0;0.7;1205.0;339.0;25.0
2.0;0.7;1606.0;366.0;35.0
2.0;0.7;2007.0;433.0;45.0
2.0;0.7;2415.0;485.0;55.0
2.0;0.7;2793.0;540.0;65.0
2.0;0.7;3131.0;576.0;75.0
2.0;0.7;3483.0;603.0;85.0
2.0;0.7;3909.0;645.0;95.0
2.0;0.7;4326.0;714.0;105.0
2.0;0.7;4751.0;767.0;115.0
2.0;0.7;5095.0;792.0;125.0
