CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;1.0;587.0;277.0;10.0
2.0;1.0;1028.0;287.0;20.0
2.0;1.0;1448.0;308.0;30.0
2.0;1.0;1835.0;327.0;40.0
2.0;1.0;2257.0;341.0;50.0
2.0;1.0;2673.0;371.0;60.0
2.0;1.0;3185.0;402.0;70.0
2.0;1.0;3537.0;432.0;80.0
2.0;1.0;3977.0;406.0;90.0
2.0;1.0;4321.0;444.0;100.0
2.0;1.0;4774.0;480.0;110.0
2.0;1.0;5241.0;515.0;120.0
2.0;1.0;5587.0;510.0;130.0
2.0;1.0;5995.0;516.0;140.0
2.0;1.0;6468.0;538.0;150.0
2.0;1.0;6844.0;569.0;160.0
2.0;1.0;7177.0;581.0;170.0
2.0;1.0;7749.0;583.0;180.0
2.0;1.0;8093.0;593.0;190.0
2.0;1.0;8450.0;606.0;200.0
2.0;1.0;8747.0;627.0;210.0
2.0;1.0;8888.0;647.0;220.0
2.0;1.0;9212.0;645.0;230.0
2.0;1.0;9595.0;648.0;240.0
2.0;1.0;10150.0;653.0;250.0
2.0;1.0;395.0;281.0;5.0
2.0;1.0;822.0;287.0;15.0
2.0;1.0;1244.0;302.0;25.0
2.0;1.0;1634.0;331.0;35.0
2.0;1.0;2075.0;344.0;45.0
2.0;1.0;2486.0;356.0;55.0
2.0;1.0;2875.0;382.0;65.0
2.0;1.0;3357.0;417.0;75.0
2.0;1.0;3687.0;425.0;85.0
2.0;1.0;4091.0;429.0;95.0
2.0;1.0;4555.0;457.0;105.0
2.0;1.0;4984.0;481.0;115.0
2.0;1.0;5387.0;514.0;125.0
2.0;1.0;5759.0;499.0;135.0
2.0;1.0;6234.0;538.0;145.0
2.0;1.0;6711.0;545.0;155.0
2.0;1.0;7071.0;571.0;165.0
2.0;1.0;7388.0;568.0;175.0
2.0;1.0;7805.0;573.0;185.0
2.0;1.0;8067.0;588.0;195.0
2.0;1.0;8245.0;595.0;205.0
2.0;1.0;8701.0;622.0;215.0
2.0;1.0;9032.0;611.0;225.0
2.0;1.0;9632.0;617.0;235.0
2.0;1.0;9910.0;629.0;245.0
2.0;1.0;284.0;284.0;0.0
2.0;1.0;593.0;281.0;10.0
2.0;1.0;1011.0;286.0;20.0
2.0;1.0;1476.0;338.0;30.0
2.0;1.0;1847.0;329.0;40.0
2.0;1.0;2270.0;333.0;50.0
2.0;1.0;2660.0;367.0;60.0
2.0;1.0;3126.0;392.0;70.0
2.0;1.0;3548.0;425.0;80.0
2.0;1.0;3936.0;421.0;90.0
2.0;1.0;4325.0;439.0;100.0
2.0;1.0;4761.0;472.0;110.0
2.0;1.0;5178.0;492.0;120.0
2.0;1.0;5638.0;506.0;130.0
2.0;1.0;5992.0;511.0;140.0
2.0;1.0;6431.0;525.0;150.0
2.0;1.0;6931.0;558.0;160.0
2.0;1.0;7149.0;574.0;170.0
2.0;1.0;7551.0;562.0;180.0
2.0;1.0;7777.0;577.0;190.0
2.0;1.0;8016.0;584.0;200.0
2.0;1.0;8503.0;603.0;210.0
2.0;1.0;9007.0;615.0;220.0
2.0;1.0;9364.0;606.0;230.0
2.0;1.0;9917.0;613.0;240.0
2.0;1.0;10300.0;604.0;250.0
2.0;1.0;395.0;284.0;5.0
2.0;1.0;834.0;285.0;15.0
2.0;1.0;1234.0;301.0;25.0
2.0;1.0;1655.0;327.0;35.0
2.0;1.0;2039.0;322.0;45.0
2.0;1.0;2430.0;347.0;55.0
2.0;1.0;2883.0;377.0;65.0
2.0;1.0;3349.0;411.0;75.0
2.0;1.0;3701.0;422.0;85.0
2.0;1.0;4149.0;423.0;95.0
2.0;1.0;4550.0;447.0;105.0
2.0;1.0;5015.0;481.0;115.0
2.0;1.0;5310.0;503.0;125.0
2.0;1.0;5767.0;493.0;135.0
2.0;1.0;6206.0;513.0;145.0
2.0;1.0;6701.0;536.0;155.0
2.0;1.0;7066.0;567.0;165.0
