CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.0;598.0;667.0;10.0
2.0;0.0;1009.0;1050.0;20.0
2.0;0.0;1454.0;1472.0;30.0
2.0;0.0;1845.0;1811.0;40.0
2.0;0.0;2253.0;2201.0;50.0
2.0;0.0;2694.0;2627.0;60.0
2.0;0.0;3106.0;3007.0;70.0
2.0;0.0;3484.0;3327.0;80.0
2.0;0.0;3907.0;3759.0;90.0
2.0;0.0;4383.0;4205.0;100.0
2.0;0.0;4708.0;4556.0;110.0
2.0;0.0;5078.0;4990.0;120.0
2.0;0.0;5322.0;5314.0;130.0
2.0;0.0;5806.0;5717.0;140.0
2.0;0.0;6065.0;6103.0;150.0
2.0;0.0;6491.0;6535.0;160.0
2.0;0.0;6821.0;6865.0;170.0
2.0;0.0;7258.0;7317.0;180.0
2.0;0.0;7662.0;7757.0;190.0
2.0;0.0;8033.0;8111.0;200.0
2.0;0.0;8482.0;8484.0;210.0
2.0;0.0;9086.0;8892.0;220.0
2.0;0.0;9349.0;9318.0;230.0
2.0;0.0;9567.0;9600.0;240.0
2.0;0.0;10050.0;10127.0;250.0
2.0;0.0;396.0;447.0;5.0
2.0;0.0;808.0;856.0;15.0
2.0;0.0;1212.0;1251.0;25.0
2.0;0.0;1639.0;1614.0;35.0
2.0;0.0;2029.0;2051.0;45.0
2.0;0.0;2512.0;2400.0;55.0
2.0;0.0;2864.0;2816.0;65.0
2.0;0.0;3339.0;3250.0;75.0
2.0;0.0;3636.0;3531.0;85.0
2.0;0.0;4105.0;4002.0;95.0
2.0;0.0;4502.0;4389.0;105.0
2.0;0.0;4845.0;4768.0;115.0
2.0;0.0;5238.0;5141.0;125.0
2.0;0.0;5517.0;5483.0;135.0
2.0;0.0;5982.0;6003.0;145.0
2.0;0.0;6296.0;6403.0;155.0
2.0;0.0;6677.0;6751.0;165.0
2.0;0.0;7050.0;7156.0;175.0
2.0;0.0;7469.0;7551.0;185.0
2.0;0.0;7885.0;7856.0;195.0
2.0;0.0;8476.0;8386.0;205.0
2.0;0.0;8806.0;8700.0;215.0
2.0;0.0;9183.0;9141.0;225.0
2.0;0.0;9340.0;9420.0;235.0
2.0;0.0;9833.0;9913.0;245.0
2.0;0.0;280.0;282.0;0.0
2.0;0.0;594.0;653.0;10.0
2.0;0.0;1038.0;1066.0;20.0
2.0;0.0;1427.0;1447.0;30.0
2.0;0.0;1836.0;1807.0;40.0
2.0;0.0;2229.0;2180.0;50.0
2.0;0.0;2678.0;2613.0;60.0
2.0;0.0;3124.0;3061.0;70.0
2.0;0.0;3449.0;3361.0;80.0
2.0;0.0;3939.0;3795.0;90.0
2.0;0.0;4296.0;4155.0;100.0
2.0;0.0;4716.0;4584.0;110.0
2.0;0.0;5017.0;4945.0;120.0
2.0;0.0;5337.0;5293.0;130.0
2.0;0.0;5790.0;5761.0;140.0
2.0;0.0;6137.0;6061.0;150.0
2.0;0.0;6567.0;6560.0;160.0
2.0;0.0;6796.0;6828.0;170.0
2.0;0.0;7274.0;7319.0;180.0
2.0;0.0;7728.0;7686.0;190.0
2.0;0.0;8190.0;8096.0;200.0
2.0;0.0;8576.0;8489.0;210.0
2.0;0.0;8984.0;8874.0;220.0
2.0;0.0;9332.0;9310.0;230.0
2.0;0.0;9507.0;9671.0;240.0
2.0;0.0;10210.0;10083.0;250.0
2.0;0.0;395.0;446.0;5.0
2.0;0.0;802.0;858.0;15.0
2.0;0.0;1226.0;1277.0;25.0
2.0;0.0;1637.0;1620.0;35.0
2.0;0.0;2026.0;2007.0;45.0
2.0;0.0;2517.0;2399.0;55.0
2.0;0.0;2904.0;2825.0;65.0
2.0;0.0;3318.0;3272.0;75.0
2.0;0.0;3682.0;3553.0;85.0
2.0;0.0;4098.0;3979.0;95.0
2.0;0.0;4463.0;4353.0;105.0
2.0;0.0;4873.0;4829.0;115.0
2.0;0.0;5090.0;5107.0;125.0
2.0;0.0;5587.0;5568.0;135.0
2.0;0.0;5911.0;5965.0;145.0
2.0;0.0;6327.0;6388.0;155.0
2.0;0.0;6702.0;6732.0;165.0
2.0;0.0;6972.0;7029.0;175.0
2.0;0.0;7525.0;7489.0;185.0
2.0;0.0;7974.0;7994.0;195.0
2.0;0.0;8378.0;8260.0;205.0
2.0;0.0;8757.0;8741.0;215.0
2.0;0.0;8931.0;9072.0;225.0
2.0;0.0;9424.0;9551.0;235.0
2.0;0.0;9937.0;9971.0;245.0
2.0;0.0;282.0;284.0;0.0
2.0;0.0;585.0;662.0;10.0
2.0;0.0;1004.0;1060.0;20.0
2.0;0.0;1439.0;1456.0;30.0
2.0;0.0;1863.0;1806.0;40.0
2.0;0.0;2227.0;2215.0;50.0
2.0;0.0;2681.0;2597.0;60.0
2.0;0.0;3089.0;3011.0;70.0
2.0;0.0;3505.0;3425.0;80.0
2.0;0.0;3917.0;3793.0;90.0
2.0;0.0;4277.0;4155.0;100.0
2.0;0.0;4604.0;4619.0;110.0
2.0;0.0;4995.0;4922.0;120.0
2.0;0.0;5415.0;5362.0;130.0
2.0;0.0;5690.0;5795.0;140.0
2.0;0.0;6031.0;6097.0;150.0
2.0;0.0;6541.0;6553.0;160.0
2.0;0.0;6870.0;6939.0;170.0
2.0;0.0;7326.0;7302.0;180.0
2.0;0.0;7653.0;7686.0;190.0
2.0;0.0;8226.0;8117.0;200.0
2.0;0.0;8671.0;8593.0;210.0
2.0;0.0;8908.0;8910.0;220.0
2.0;0.0;9184.0;9261.0;230.0
2.0;0.0;9725.0;9801.0;240.0
2.0;0.0;9981.0;10183.0;250.0
2.0;0.0;390.0;439.0;5.0
2.0;0.0;807.0;859.0;15.0
2.0;0.0;1217.0;1264.0;25.0
2.0;0.0;1646.0;1639.0;35.0
2.0;0.0;2051.0;2011.0;45.0
2.0;0.0;2472.0;2393.0;55.0
2.0;0.0;2855.0;2813.0;65.0
2.0;0.0;3302.0;3195.0;75.0
2.0;0.0;3619.0;3571.0;85.0
2.0;0.0;4102.0;3958.0;95.0
2.0;0.0;4400.0;4377.0;105.0
2.0;0.0;4879.0;4820.0;115.0
2.0;0.0;5094.0;5100.0;125.0
2.0;0.0;5584.0;5583.0;135.0
2.0;0.0;5957.0;6003.0;145.0
2.0;0.0;6344.0;6410.0;155.0
2.0;0.0;6637.0;6722.0;165.0
2.0;0.0;7060.0;7064.0;175.0
2.0;0.0;7573.0;7539.0;185.0
2.0;0.0;7972.0;7870.0;195.0
2.0;0.0;8406.0;8362.0;205.0
2.0;0.0;8563.0;8594.0;215.0
2.0;0.0;9060.0;9153.0;225.0
2.0;0.0;9455.0;9504.0;235.0
2.0;0.0;9810.0;9929.0;245.0
2.0;0.0;281.0;282.0;0.0
2.0;0.0;589.0;655.0;10.0
2.0;0.0;1023.0;1060.0;20.0
2.0;0.0;1447.0;1432.0;30.0
2.0;0.0;1836.0;1847.0;40.0
2.0;0.0;2286.0;2221.0;50.0
2.0;0.0;2679.0;2605.0;60.0
2.0;0.0;3092.0;2987.0;70.0
2.0;0.0;3464.0;3439.0;80.0
2.0;0.0;3928.0;3759.0;90.0
2.0;0.0;4189.0;4166.0;100.0
2.0;0.0;4541.0;4542.0;110.0
2.0;0.0;5025.0;4974.0;120.0
2.0;0.0;5303.0;5308.0;130.0
2.0;0.0;5682.0;5697.0;140.0
2.0;0.0;6108.0;6201.0;150.0
2.0;0.0;6462.0;6539.0;160.0
2.0;0.0;6819.0;6853.0;170.0
2.0;0.0;7312.0;7338.0;180.0
2.0;0.0;7839.0;7793.0;190.0
2.0;0.0;8271.0;8151.0;200.0
2.0;0.0;8565.0;8540.0;210.0
2.0;0.0;8742.0;8845.0;220.0
2.0;0.0;9274.0;9309.0;230.0
2.0;0.0;9783.0;9726.0;240.0
2.0;0.0;10082.0;10097.0;250.0
2.0;0.0;386.0;441.0;5.0
2.0;0.0;810.0;847.0;15.0
2.0;0.0;1215.0;1264.0;25.0
2.0;0.0;1638.0;1615.0;35.0
2.0;0.0;2021.0;2001.0;45.0
2.0;0.0;2489.0;2456.0;55.0
2.0;0.0;2865.0;2811.0;65.0
2.0;0.0;3274.0;3194.0;75.0
2.0;0.0;3639.0;3596.0;85.0
2.0;0.0;4051.0;3967.0;95.0
2.0;0.0;4407.0;4336.0;105.0
2.0;0.0;4811.0;4801.0;115.0
2.0;0.0;5185.0;5105.0;125.0
2.0;0.0;5544.0;5549.0;135.0
2.0;0.0;5862.0;5852.0;145.0
2.0;0.0;6304.0;6352.0;155.0
2.0;0.0;6638.0;6698.0;165.0
2.0;0.0;7076.0;7074.0;175.0
2.0;0.0;7575.0;7491.0;185.0
2.0;0.0;7931.0;7903.0;195.0
2.0;0.0;8412.0;8409.0;205.0
2.0;0.0;8656.0;8682.0;215.0
2.0;0.0;8975.0;9050.0;225.0
2.0;0.0;9520.0;9578.0;235.0
2.0;0.0;9852.0;9933.0;245.0
2.0;0.0;281.0;280.0;0.0
2.0;0.0;598.0;658.0;10.0
2.0;0.0;1008.0;1065.0;20.0
2.0;0.0;1442.0;1454.0;30.0
2.0;0.0;1829.0;1822.0;40.0
2.0;0.0;2242.0;2257.0;50.0
2.0;0.0;2659.0;2631.0;60.0
2.0;0.0;3047.0;3007.0;70.0
2.0;0.0;3474.0;3359.0;80.0
2.0;0.0;3854.0;3810.0;90.0
2.0;0.0;4203.0;4128.0;100.0
2.0;0.0;4598.0;4635.0;110.0
2.0;0.0;5035.0;4999.0;120.0
2.0;0.0;5317.0;5348.0;130.0
2.0;0.0;5697.0;5769.0;140.0
2.0;0.0;6102.0;6137.0;150.0
2.0;0.0;6471.0;6506.0;160.0
2.0;0.0;6905.0;6906.0;170.0
2.0;0.0;7303.0;7238.0;180.0
2.0;0.0;7800.0;7739.0;190.0
2.0;0.0;8183.0;8112.0;200.0
2.0;0.0;8469.0;8478.0;210.0
2.0;0.0;8766.0;8827.0;220.0
2.0;0.0;9247.0;9309.0;230.0
2.0;0.0;9668.0;9720.0;240.0
2.0;0.0;10498.0;10095.0;250.0
2.0;0.0;398.0;447.0;5.0
2.0;0.0;797.0;852.0;15.0
2.0;0.0;1217.0;1252.0;25.0
2.0;0.0;1652.0;1608.0;35.0
2.0;0.0;2046.0;2020.0;45.0
2.0;0.0;2445.0;2382.0;55.0
2.0;0.0;2926.0;2815.0;65.0
2.0;0.0;3278.0;3230.0;75.0
2.0;0.0;3641.0;3513.0;85.0
2.0;0.0;4070.0;3953.0;95.0
2.0;0.0;4334.0;4352.0;105.0
2.0;0.0;4765.0;4785.0;115.0
2.0;0.0;5156.0;5199.0;125.0
2.0;0.0;5472.0;5446.0;135.0
2.0;0.0;5889.0;5965.0;145.0
2.0;0.0;6257.0;6338.0;155.0
2.0;0.0;6727.0;6744.0;165.0
2.0;0.0;7061.0;6983.0;175.0
2.0;0.0;7603.0;7496.0;185.0
2.0;0.0;7985.0;7910.0;195.0
2.0;0.0;8227.0;8243.0;205.0
2.0;0.0;8649.0;8699.0;215.0
2.0;0.0;9016.0;9163.0;225.0
2.0;0.0;9423.0;9508.0;235.0
2.0;0.0;9886.0;9871.0;245.0
2.0;0.0;284.0;285.0;0.0
2.0;0.0;596.0;657.0;10.0
2.0;0.0;1004.0;1034.0;20.0
2.0;0.0;1442.0;1455.0;30.0
2.0;0.0;1825.0;1815.0;40.0
2.0;0.0;2239.0;2208.0;50.0
2.0;0.0;2687.0;2617.0;60.0
2.0;0.0;3126.0;2987.0;70.0
2.0;0.0;3499.0;3379.0;80.0
2.0;0.0;3822.0;3825.0;90.0
2.0;0.0;4194.0;4156.0;100.0
2.0;0.0;4588.0;4635.0;110.0
2.0;0.0;4988.0;4975.0;120.0
2.0;0.0;5265.0;5299.0;130.0
2.0;0.0;5682.0;5743.0;140.0
2.0;0.0;6087.0;6155.0;150.0
2.0;0.0;6442.0;6529.0;160.0
2.0;0.0;6914.0;6911.0;170.0
2.0;0.0;7424.0;7326.0;180.0
2.0;0.0;7780.0;7728.0;190.0
2.0;0.0;8071.0;8070.0;200.0
2.0;0.0;8525.0;8567.0;210.0
2.0;0.0;8852.0;8897.0;220.0
2.0;0.0;9212.0;9266.0;230.0
2.0;0.0;9584.0;9765.0;240.0
2.0;0.0;10604.0;10139.0;250.0
2.0;0.0;393.0;442.0;5.0
2.0;0.0;812.0;834.0;15.0
2.0;0.0;1229.0;1261.0;25.0
2.0;0.0;1647.0;1609.0;35.0
2.0;0.0;2036.0;2019.0;45.0
2.0;0.0;2464.0;2398.0;55.0
2.0;0.0;2883.0;2814.0;65.0
2.0;0.0;3287.0;3191.0;75.0
2.0;0.0;3664.0;3578.0;85.0
2.0;0.0;4012.0;3956.0;95.0
2.0;0.0;4415.0;4376.0;105.0
2.0;0.0;4837.0;4784.0;115.0
2.0;0.0;5122.0;5129.0;125.0
2.0;0.0;5490.0;5552.0;135.0
