CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.8;594.0;280.0;10.0
2.0;0.8;1012.0;291.0;20.0
2.0;0.8;1374.0;311.0;30.0
2.0;0.8;1772.0;320.0;40.0
2.0;0.8;2167.0;337.0;50.0
2.0;0.8;2584.0;361.0;60.0
2.0;0.8;2984.0;401.0;70.0
2.0;0.8;3337.0;406.0;80.0
2.0;0.8;3759.0;421.0;90.0
2.0;0.8;4152.0;450.0;100.0
2.0;0.8;4523.0;465.0;110.0
2.0;0.8;4879.0;506.0;120.0
2.0;0.8;5309.0;498.0;130.0
2.0;0.8;5670.0;520.0;140.0
2.0;0.8;6140.0;582.0;150.0
2.0;0.8;6620.0;648.0;160.0
2.0;0.8;7004.0;680.0;170.0
2.0;0.8;7274.0;671.0;180.0
2.0;0.8;7769.0;704.0;190.0
2.0;0.8;8101.0;734.0;200.0
2.0;0.8;8506.0;755.0;210.0
2.0;0.8;9036.0;786.0;220.0
2.0;0.8;9639.0;812.0;230.0
2.0;0.8;9942.0;816.0;240.0
2.0;0.8;10241.0;840.0;250.0
2.0;0.8;394.0;279.0;5.0
2.0;0.8;792.0;285.0;15.0
2.0;0.8;1180.0;305.0;25.0
2.0;0.8;1573.0;308.0;35.0
2.0;0.8;1979.0;331.0;45.0
2.0;0.8;2356.0;350.0;55.0
2.0;0.8;2779.0;380.0;65.0
2.0;0.8;3180.0;406.0;75.0
2.0;0.8;3583.0;405.0;85.0
2.0;0.8;3957.0;427.0;95.0
2.0;0.8;4344.0;445.0;105.0
2.0;0.8;4715.0;490.0;115.0
2.0;0.8;5101.0;511.0;125.0
2.0;0.8;5569.0;548.0;135.0
2.0;0.8;6014.0;583.0;145.0
2.0;0.8;6316.0;622.0;155.0
2.0;0.8;6741.0;669.0;165.0
2.0;0.8;7134.0;668.0;175.0
2.0;0.8;7562.0;684.0;185.0
2.0;0.8;8130.0;709.0;195.0
2.0;0.8;8630.0;742.0;205.0
2.0;0.8;9021.0;765.0;215.0
2.0;0.8;9302.0;771.0;225.0
2.0;0.8;9730.0;792.0;235.0
2.0;0.8;9980.0;805.0;245.0
2.0;0.8;279.0;281.0;0.0
2.0;0.8;593.0;278.0;10.0
2.0;0.8;987.0;291.0;20.0
2.0;0.8;1407.0;318.0;30.0
2.0;0.8;1750.0;319.0;40.0
2.0;0.8;2187.0;333.0;50.0
2.0;0.8;2549.0;355.0;60.0
2.0;0.8;2980.0;395.0;70.0
2.0;0.8;3324.0;413.0;80.0
2.0;0.8;3723.0;415.0;90.0
2.0;0.8;4123.0;447.0;100.0
2.0;0.8;4651.0;492.0;110.0
2.0;0.8;5062.0;542.0;120.0
2.0;0.8;5413.0;547.0;130.0
2.0;0.8;5740.0;578.0;140.0
2.0;0.8;6134.0;607.0;150.0
2.0;0.8;6610.0;645.0;160.0
2.0;0.8;6847.0;635.0;170.0
2.0;0.8;7455.0;654.0;180.0
2.0;0.8;7981.0;686.0;190.0
2.0;0.8;8311.0;708.0;200.0
2.0;0.8;8743.0;746.0;210.0
2.0;0.8;9163.0;747.0;220.0
2.0;0.8;9458.0;782.0;230.0
2.0;0.8;9653.0;778.0;240.0
2.0;0.8;10032.0;803.0;250.0
2.0;0.8;392.0;276.0;5.0
2.0;0.8;804.0;291.0;15.0
2.0;0.8;1210.0;304.0;25.0
2.0;0.8;1572.0;304.0;35.0
2.0;0.8;1976.0;330.0;45.0
2.0;0.8;2362.0;351.0;55.0
2.0;0.8;2762.0;382.0;65.0
2.0;0.8;3109.0;400.0;75.0
2.0;0.8;3632.0;426.0;85.0
2.0;0.8;4012.0;466.0;95.0
2.0;0.8;4399.0;498.0;105.0
2.0;0.8;4755.0;537.0;115.0
2.0;0.8;5108.0;545.0;125.0
2.0;0.8;5583.0;556.0;135.0
2.0;0.8;6026.0;586.0;145.0
2.0;0.8;6484.0;619.0;155.0
2.0;0.8;6869.0;637.0;165.0
2.0;0.8;7324.0;658.0;175.0
2.0;0.8;7692.0;661.0;185.0
2.0;0.8;8055.0;686.0;195.0
2.0;0.8;8546.0;708.0;205.0
2.0;0.8;8763.0;736.0;215.0
2.0;0.8;9032.0;748.0;225.0
2.0;0.8;9397.0;761.0;235.0
2.0;0.8;9633.0;780.0;245.0
2.0;0.8;277.0;280.0;0.0
2.0;0.8;601.0;283.0;10.0
2.0;0.8;977.0;286.0;20.0
2.0;0.8;1417.0;320.0;30.0
2.0;0.8;1754.0;320.0;40.0
2.0;0.8;2160.0;335.0;50.0
2.0;0.8;2577.0;374.0;60.0
2.0;0.8;3011.0;418.0;70.0
2.0;0.8;3367.0;425.0;80.0
2.0;0.8;3848.0;457.0;90.0
2.0;0.8;4198.0;484.0;100.0
2.0;0.8;4576.0;521.0;110.0
2.0;0.8;4935.0;550.0;120.0
2.0;0.8;5342.0;546.0;130.0
2.0;0.8;5871.0;577.0;140.0
2.0;0.8;6331.0;595.0;150.0
2.0;0.8;6729.0;630.0;160.0
2.0;0.8;7067.0;628.0;170.0
2.0;0.8;7403.0;655.0;180.0
2.0;0.8;7888.0;668.0;190.0
2.0;0.8;8224.0;698.0;200.0
2.0;0.8;8467.0;710.0;210.0
2.0;0.8;8799.0;736.0;220.0
2.0;0.8;9072.0;731.0;230.0
2.0;0.8;9633.0;758.0;240.0
2.0;0.8;10176.0;770.0;250.0
2.0;0.8;396.0;279.0;5.0
2.0;0.8;782.0;282.0;15.0
2.0;0.8;1182.0;305.0;25.0
2.0;0.8;1567.0;311.0;35.0
2.0;0.8;1998.0;338.0;45.0
2.0;0.8;2402.0;381.0;55.0
2.0;0.8;2810.0;410.0;65.0
2.0;0.8;3177.0;422.0;75.0
2.0;0.8;3621.0;442.0;85.0
2.0;0.8;3939.0;474.0;95.0
2.0;0.8;4345.0;506.0;105.0
2.0;0.8;4788.0;523.0;115.0
2.0;0.8;5229.0;550.0;125.0
2.0;0.8;5668.0;549.0;135.0
2.0;0.8;6093.0;583.0;145.0
2.0;0.8;6407.0;612.0;155.0
2.0;0.8;6973.0;645.0;165.0
2.0;0.8;7269.0;648.0;175.0
2.0;0.8;7590.0;647.0;185.0
2.0;0.8;7934.0;670.0;195.0
2.0;0.8;8317.0;684.0;205.0
2.0;0.8;8454.0;714.0;215.0
2.0;0.8;8971.0;727.0;225.0
2.0;0.8;9513.0;746.0;235.0
2.0;0.8;9826.0;743.0;245.0
2.0;0.8;277.0;280.0;0.0
2.0;0.8;590.0;284.0;10.0
2.0;0.8;962.0;287.0;20.0
2.0;0.8;1387.0;326.0;30.0
2.0;0.8;1796.0;339.0;40.0
2.0;0.8;2179.0;351.0;50.0
2.0;0.8;2622.0;390.0;60.0
2.0;0.8;3028.0;423.0;70.0
2.0;0.8;3356.0;436.0;80.0
2.0;0.8;3823.0;459.0;90.0
2.0;0.8;4200.0;481.0;100.0
2.0;0.8;4638.0;507.0;110.0
2.0;0.8;5139.0;545.0;120.0
2.0;0.8;5560.0;549.0;130.0
2.0;0.8;5856.0;560.0;140.0
2.0;0.8;6255.0;586.0;150.0
2.0;0.8;6736.0;637.0;160.0
2.0;0.8;7002.0;618.0;170.0
2.0;0.8;7443.0;638.0;180.0
2.0;0.8;7732.0;649.0;190.0
2.0;0.8;8057.0;684.0;200.0
2.0;0.8;8361.0;704.0;210.0
2.0;0.8;8890.0;715.0;220.0
2.0;0.8;9383.0;721.0;230.0
2.0;0.8;9774.0;741.0;240.0
2.0;0.8;10574.0;744.0;250.0
2.0;0.8;395.0;280.0;5.0
2.0;0.8;780.0;284.0;15.0
2.0;0.8;1196.0;303.0;25.0
2.0;0.8;1622.0;328.0;35.0
2.0;0.8;1962.0;345.0;45.0
2.0;0.8;2403.0;373.0;55.0
2.0;0.8;2794.0;407.0;65.0
2.0;0.8;3199.0;428.0;75.0
2.0;0.8;3621.0;446.0;85.0
2.0;0.8;4081.0;463.0;95.0
2.0;0.8;4464.0;495.0;105.0
2.0;0.8;4910.0;530.0;115.0
2.0;0.8;5235.0;531.0;125.0
2.0;0.8;5672.0;553.0;135.0
2.0;0.8;6038.0;569.0;145.0
2.0;0.8;6388.0;589.0;155.0
2.0;0.8;6786.0;628.0;165.0
2.0;0.8;7140.0;619.0;175.0
2.0;0.8;7436.0;630.0;185.0
2.0;0.8;7848.0;646.0;195.0
2.0;0.8;8189.0;670.0;205.0
2.0;0.8;8662.0;702.0;215.0
2.0;0.8;9093.0;710.0;225.0
2.0;0.8;9756.0;721.0;235.0
2.0;0.8;10341.0;743.0;245.0
2.0;0.8;279.0;279.0;0.0
2.0;0.8;582.0;278.0;10.0
2.0;0.8;1009.0;295.0;20.0
2.0;0.8;1404.0;323.0;30.0
2.0;0.8;1794.0;343.0;40.0
2.0;0.8;2219.0;355.0;50.0
2.0;0.8;2606.0;383.0;60.0
2.0;0.8;3036.0;430.0;70.0
2.0;0.8;3539.0;439.0;80.0
2.0;0.8;3819.0;455.0;90.0
2.0;0.8;4282.0;479.0;100.0
2.0;0.8;4708.0;504.0;110.0
2.0;0.8;5031.0;531.0;120.0
2.0;0.8;5462.0;520.0;130.0
2.0;0.8;5849.0;555.0;140.0
2.0;0.8;6200.0;577.0;150.0
2.0;0.8;6586.0;625.0;160.0
2.0;0.8;6889.0;621.0;170.0
2.0;0.8;7179.0;619.0;180.0
2.0;0.8;7591.0;639.0;190.0
2.0;0.8;8023.0;667.0;200.0
2.0;0.8;8466.0;683.0;210.0
2.0;0.8;8823.0;696.0;220.0
